Warehouse_ID,Date,Region,Utilization_%,Days_Of_Supply_Remaining,Stock_Aging_90d_Plus,SLA_Compliance_%,Split_Tag
WH024,2018-03-01,West,93.5734,41.0,1887.0,97.9519,TRAIN
WH025,2018-03-01,West,92.6625,40.0,586.0,86.501,TRAIN
WH025,2018-03-01,Central,91.3184,42.0,797.0,86.9817,TRAIN
WH025,2018-03-01,East,85.6298,,1029.0,87.1509,TRAIN
WH026,2018-03-01,North,90.3906,42.0,2069.0,86.4205,TRAIN
WH026,2018-03-01,South,89.4555,15.0,2493.0,96.3622,TRAIN
WH026,2018-03-01,North,88.8664,40.0,2127.0,91.0338,TRAIN
WH027,2018-03-01,North,88.7372,,2380.0,96.8549,TRAIN
WH027,2018-03-01,East,87.7059,12.0,1042.0,96.324,TRAIN
WH027,2018-03-01,South,91.382,25.0,1005.0,86.3715,TRAIN
WH028,2018-03-01,North,94.7969,41.0,1020.0,95.4718,TRAIN
WH028,2018-03-01,South,85.5165,11.0,624.0,85.0842,TRAIN
WH028,2018-03-01,East,85.1437,20.0,1859.0,85.5664,TRAIN
WH029,2018-03-01,East,85.3521,8.0,1212.0,90.7727,TRAIN
WH029,2018-03-01,Central,87.214,9.0,798.0,88.0594,TRAIN
WH029,2018-03-01,North,85.3478,28.0,226.0,,TRAIN
WH030,2018-03-01,North,89.988,8.0,2253.0,87.774,TRAIN
WH030,2018-03-01,Central,85.4238,32.0,1343.0,98.7741,TRAIN
WH030,2018-03-01,North,85.7365,26.0,2364.0,85.1697,TRAIN
WH031,2018-03-01,East,87.3807,20.0,906.0,,TRAIN
WH031,2018-03-01,Central,87.9275,26.0,2339.0,94.5302,TRAIN
WH031,2018-03-01,West,86.8746,32.0,2352.0,94.016,TRAIN
WH032,2018-03-01,South,,28.0,2165.0,96.303,TRAIN
WH032,2018-03-01,Central,92.0892,36.0,2284.0,96.4345,TRAIN
WH032,2018-03-01,Central,85.2473,41.0,,93.622,TRAIN
WH033,2018-03-01,East,94.4228,43.0,817.0,95.9061,TRAIN
WH033,2018-03-01,Central,85.079,34.0,1311.0,87.0208,TRAIN
WH033,2018-03-01,South,94.3016,22.0,1642.0,90.5752,TRAIN
WH034,2018-03-01,Central,92.5535,25.0,1635.0,88.8399,TRAIN
WH034,2018-03-01,North,86.2103,14.0,1950.0,86.4724,TRAIN
WH034,2018-03-01,Central,93.7364,34.0,1670.0,97.949,TRAIN
WH035,2018-03-01,East,88.8975,35.0,1029.0,86.6885,TRAIN
WH035,2018-03-01,South,93.8702,35.0,846.0,95.7941,TRAIN
WH035,2018-03-01,North,87.9321,37.0,2327.0,93.2885,TRAIN
WH036,2018-03-01,West,92.716,17.0,1342.0,85.2784,TRAIN
WH036,2018-03-01,Central,87.7122,38.0,577.0,86.4747,TRAIN
WH036,2018-03-01,West,93.0887,15.0,1230.0,94.5599,TRAIN
WH037,2018-03-01,South,90.0305,32.0,243.0,86.1849,TRAIN
WH037,2018-03-01,North,90.6196,40.0,1385.0,91.5071,TRAIN
WH037,2018-03-01,South,88.7704,23.0,372.0,94.6119,TRAIN
WH038,2018-03-01,North,92.2642,15.0,900.0,92.7579,TRAIN
WH038,2018-03-01,East,88.6977,38.0,2282.0,91.0375,TRAIN
WH038,2018-03-01,East,86.7721,6.0,1809.0,91.5585,TRAIN
WH039,2018-03-01,East,93.1908,29.0,1021.0,92.2491,TRAIN
WH039,2018-03-01,Central,91.452,19.0,583.0,85.65,TRAIN
WH039,2018-03-01,Central,94.2929,33.0,688.0,91.2553,TRAIN
WH040,2018-03-01,North,89.3383,19.0,1597.0,91.1242,TRAIN
WH040,2018-03-01,West,90.9551,15.0,1195.0,97.4798,TRAIN
WH040,2018-03-01,West,,26.0,105.0,96.5558,TRAIN
WH041,2018-03-01,South,85.6239,25.0,1740.0,98.951,TRAIN
WH041,2018-03-01,South,92.2771,13.0,1153.0,98.4095,TRAIN
WH041,2018-03-01,Central,91.6303,31.0,,90.2745,TRAIN
WH042,2018-03-01,South,93.2468,12.0,965.0,89.4885,TRAIN
WH042,2018-03-01,South,89.7134,12.0,1995.0,98.1659,TRAIN
WH042,2018-03-01,East,86.4615,22.0,1060.0,97.0289,TRAIN
WH043,2018-03-01,East,91.736,14.0,1909.0,86.1493,TRAIN
WH043,2018-03-01,Central,86.0101,29.0,2294.0,89.4958,TRAIN
WH043,2018-03-01,North,87.6481,30.0,1872.0,91.7395,TRAIN
WH044,2018-03-01,South,93.6104,14.0,1166.0,87.6348,TRAIN
WH044,2018-03-01,East,86.7425,26.0,1655.0,87.7209,TRAIN
WH044,2018-03-01,North,88.8613,22.0,1859.0,87.0716,TRAIN
WH045,2018-03-01,South,85.3816,16.0,952.0,89.7205,TRAIN
WH045,2018-03-01,South,93.7868,42.0,622.0,92.056,TRAIN
WH045,2018-03-01,Central,86.5184,34.0,1291.0,90.1691,TRAIN
WH046,2018-03-01,West,85.7244,16.0,1855.0,96.5303,TRAIN
WH046,2018-03-01,South,90.5322,6.0,2223.0,95.2032,TRAIN
WH046,2018-03-01,West,94.8222,32.0,1565.0,95.0724,TRAIN
WH047,2018-03-01,East,87.6711,33.0,2006.0,90.3594,TRAIN
WH047,2018-03-01,South,91.5348,34.0,1488.0,86.4695,TRAIN
WH047,2018-03-01,North,91.4355,5.0,133.0,91.6167,TRAIN
WH048,2018-03-01,North,85.0161,36.0,1632.0,98.2721,TRAIN
WH048,2018-03-01,West,94.6556,38.0,,92.0794,TRAIN
WH048,2018-03-01,North,86.2843,13.0,1686.0,,TRAIN
WH049,2018-03-01,Central,89.7309,40.0,140.0,95.5284,TRAIN
WH049,2018-03-01,West,86.9754,6.0,543.0,89.2915,TRAIN
WH049,2018-03-01,West,92.2613,22.0,656.0,90.9271,TRAIN
WH050,2018-03-01,North,85.1231,9.0,1727.0,87.6899,TRAIN
WH050,2018-03-01,North,94.379,22.0,328.0,,TRAIN
WH050,2018-03-01,East,94.5355,28.0,2116.0,,TRAIN
WH001,2018-04-01,North,81.4937,30.0,922.0,91.5135,TRAIN
WH001,2018-04-01,South,94.7213,16.0,1668.0,94.3124,TRAIN
WH001,2018-04-01,North,40.0085,35.0,2493.0,86.7682,TRAIN
WH002,2018-04-01,Central,53.757,9.0,2291.0,98.3292,TRAIN
WH002,2018-04-01,Central,80.3154,12.0,246.0,96.7547,TRAIN
WH002,2018-04-01,West,90.6084,11.0,490.0,94.3362,TRAIN
WH003,2018-04-01,West,59.6002,39.0,2073.0,94.2499,TRAIN
WH003,2018-04-01,North,45.9446,38.0,2255.0,92.8528,TRAIN
WH003,2018-04-01,West,92.6739,40.0,867.0,86.1997,TRAIN
WH004,2018-04-01,North,52.5065,28.0,2453.0,89.012,TRAIN
WH004,2018-04-01,Central,49.507,7.0,2377.0,93.9301,TRAIN
WH004,2018-04-01,West,51.0265,39.0,1634.0,85.1256,TRAIN
WH005,2018-04-01,Central,65.2762,18.0,,90.3334,TRAIN
WH005,2018-04-01,South,44.6772,22.0,549.0,91.3052,TRAIN
WH005,2018-04-01,Central,78.2416,20.0,1684.0,97.6528,TRAIN
WH006,2018-04-01,West,55.5337,35.0,1618.0,96.0679,TRAIN
WH006,2018-04-01,North,84.2859,13.0,1081.0,,TRAIN
WH006,2018-04-01,East,92.4062,28.0,2317.0,93.3784,TRAIN
WH007,2018-04-01,Central,81.6154,31.0,2122.0,96.2589,TRAIN
WH007,2018-04-01,East,64.6148,17.0,2304.0,88.5111,TRAIN
WH007,2018-04-01,Central,42.5179,18.0,523.0,90.8351,TRAIN
WH008,2018-04-01,East,91.644,22.0,1958.0,86.7307,TRAIN
WH008,2018-04-01,Central,82.7436,11.0,1303.0,92.7156,TRAIN
WH008,2018-04-01,East,60.1105,14.0,435.0,89.2379,TRAIN
WH009,2018-04-01,Central,59.9187,26.0,1185.0,96.1595,TRAIN
WH009,2018-04-01,South,55.3513,17.0,475.0,90.1929,TRAIN
WH009,2018-04-01,Central,60.4118,20.0,1607.0,93.819,TRAIN
WH010,2018-04-01,South,44.7221,40.0,422.0,96.2799,TRAIN
WH010,2018-04-01,East,91.9325,,126.0,95.0005,TRAIN
WH010,2018-04-01,West,87.174,5.0,2393.0,90.5313,TRAIN
WH011,2018-04-01,West,96.8054,9.0,,86.1421,TRAIN
WH011,2018-04-01,Central,63.5569,27.0,283.0,96.5644,TRAIN
WH011,2018-04-01,Central,51.4732,29.0,151.0,,TRAIN
WH012,2018-04-01,South,65.3321,15.0,1206.0,86.8344,TRAIN
WH012,2018-04-01,Central,70.0489,42.0,1286.0,95.5784,TRAIN
WH012,2018-04-01,West,90.6559,39.0,2081.0,97.2507,TRAIN
WH013,2018-04-01,West,,19.0,844.0,,TRAIN
WH013,2018-04-01,Central,65.506,35.0,194.0,85.0524,TRAIN
WH013,2018-04-01,East,48.0802,41.0,157.0,98.8116,TRAIN
WH014,2018-04-01,North,57.4296,14.0,2128.0,86.3027,TRAIN
WH014,2018-04-01,Central,53.7387,8.0,307.0,85.2829,TRAIN
WH014,2018-04-01,East,72.8598,18.0,1191.0,96.3965,TRAIN
WH015,2018-04-01,East,71.2685,28.0,154.0,93.7219,TRAIN
WH015,2018-04-01,South,73.4021,8.0,1329.0,86.3052,TRAIN
WH015,2018-04-01,South,60.9696,43.0,2126.0,85.3292,TRAIN
WH016,2018-04-01,Central,51.6674,42.0,618.0,89.276,TRAIN
WH016,2018-04-01,North,94.8852,37.0,208.0,89.7538,TRAIN
WH016,2018-04-01,East,78.0502,19.0,131.0,89.657,TRAIN
WH017,2018-04-01,Central,61.1156,26.0,740.0,,TRAIN
WH017,2018-04-01,West,76.0634,32.0,1438.0,87.5363,TRAIN
WH017,2018-04-01,West,92.2114,18.0,402.0,98.076,TRAIN
WH018,2018-04-01,East,89.3267,16.0,2298.0,93.2522,TRAIN
WH018,2018-04-01,Central,90.4762,24.0,489.0,85.1388,TRAIN
WH018,2018-04-01,South,55.8917,14.0,1208.0,98.562,TRAIN
WH019,2018-04-01,South,96.3902,41.0,938.0,88.0536,TRAIN
WH019,2018-04-01,East,40.6428,9.0,555.0,98.7488,TRAIN
WH019,2018-04-01,West,53.7408,23.0,523.0,96.2033,TRAIN
WH020,2018-04-01,West,76.9207,16.0,679.0,89.5744,TRAIN
WH020,2018-04-01,North,53.5152,31.0,634.0,90.4485,TRAIN
WH020,2018-04-01,North,64.0872,40.0,2438.0,89.6622,TRAIN
WH021,2018-04-01,Central,60.6825,25.0,1983.0,85.8067,TRAIN
WH021,2018-04-01,South,96.8094,37.0,1897.0,95.7106,TRAIN
WH021,2018-04-01,Central,54.6644,8.0,1799.0,88.0124,TRAIN
WH022,2018-04-01,West,72.2281,13.0,431.0,85.6039,TRAIN
WH022,2018-04-01,East,50.9117,14.0,289.0,89.8271,TRAIN
WH022,2018-04-01,North,92.7567,14.0,1196.0,96.7768,TRAIN
WH023,2018-04-01,Central,95.3401,30.0,,93.0111,TRAIN
WH023,2018-04-01,West,54.5902,33.0,1261.0,94.1279,TRAIN
WH023,2018-04-01,West,88.6477,,2342.0,85.1764,TRAIN
WH024,2018-04-01,West,94.1789,32.0,283.0,94.3438,TRAIN
WH024,2018-04-01,West,57.0842,17.0,710.0,92.3037,TRAIN
WH024,2018-04-01,North,56.0032,34.0,1338.0,91.6671,TRAIN
WH025,2018-04-01,West,56.2144,41.0,1132.0,94.6283,TRAIN
WH025,2018-04-01,North,,32.0,2244.0,91.7476,TRAIN
WH025,2018-04-01,Central,58.2879,29.0,2339.0,87.1134,TRAIN
WH026,2018-04-01,North,80.0157,34.0,1117.0,87.3134,TRAIN
WH026,2018-04-01,Central,63.5852,5.0,968.0,91.0671,TRAIN
WH026,2018-04-01,West,59.4299,22.0,2312.0,93.1692,TRAIN
WH027,2018-04-01,East,,15.0,404.0,95.905,TRAIN
WH027,2018-04-01,South,78.7958,27.0,1160.0,93.6404,TRAIN
WH027,2018-04-01,West,55.6375,27.0,1151.0,85.9318,TRAIN
WH028,2018-04-01,West,92.2186,33.0,862.0,91.887,TRAIN
WH028,2018-04-01,North,66.0196,16.0,1975.0,87.668,TRAIN
WH028,2018-04-01,South,62.4371,39.0,2374.0,90.7083,TRAIN
WH029,2018-04-01,Central,47.4752,11.0,1352.0,95.0577,TRAIN
WH029,2018-04-01,Central,78.0834,5.0,1195.0,85.5999,TRAIN
WH029,2018-04-01,East,41.7136,40.0,2168.0,86.1774,TRAIN
WH030,2018-04-01,South,62.6872,32.0,2336.0,88.8691,TRAIN
WH030,2018-04-01,West,48.5047,9.0,797.0,95.9409,TRAIN
WH030,2018-04-01,West,94.9451,8.0,1383.0,90.94,TRAIN
WH031,2018-04-01,East,62.0103,33.0,1512.0,88.4312,TRAIN
WH031,2018-04-01,South,87.0643,5.0,649.0,90.7676,TRAIN
WH031,2018-04-01,North,83.712,15.0,1547.0,96.2313,TRAIN
WH032,2018-04-01,East,56.2375,41.0,648.0,88.0555,TRAIN
WH032,2018-04-01,South,68.3834,29.0,2465.0,88.9889,TRAIN
WH032,2018-04-01,South,87.5378,19.0,825.0,86.6447,TRAIN
WH033,2018-04-01,South,84.9431,34.0,2115.0,86.4358,TRAIN
WH033,2018-04-01,Central,47.4064,7.0,2163.0,89.7688,TRAIN
WH033,2018-04-01,South,78.631,28.0,564.0,93.9874,TRAIN
WH034,2018-04-01,Central,40.9882,6.0,1453.0,89.4392,TRAIN
WH034,2018-04-01,West,84.3475,29.0,200.0,95.5608,TRAIN
WH034,2018-04-01,West,57.2888,34.0,456.0,91.1196,TRAIN
WH035,2018-04-01,South,70.4591,18.0,1672.0,98.776,TRAIN
WH035,2018-04-01,Central,62.1191,35.0,2210.0,86.6033,TRAIN
WH035,2018-04-01,East,84.4138,36.0,1291.0,95.9626,TRAIN
WH036,2018-04-01,Central,74.2463,20.0,1988.0,91.3523,TRAIN
WH036,2018-04-01,East,49.3001,30.0,753.0,97.2864,TRAIN
WH036,2018-04-01,South,72.4595,6.0,511.0,89.536,TRAIN
WH037,2018-04-01,South,72.8371,32.0,378.0,90.7482,TRAIN
WH037,2018-04-01,Central,57.8231,6.0,2428.0,88.3532,TRAIN
WH037,2018-04-01,North,52.1508,17.0,1233.0,87.5723,TRAIN
WH038,2018-04-01,North,40.978,31.0,1168.0,85.7007,TRAIN
WH038,2018-04-01,Central,51.0108,33.0,1101.0,95.9948,TRAIN
WH038,2018-04-01,East,44.1739,20.0,495.0,92.7787,TRAIN
WH039,2018-04-01,West,86.9778,43.0,1449.0,86.0573,TRAIN
WH039,2018-04-01,West,92.5488,35.0,1708.0,98.937,TRAIN
WH039,2018-04-01,North,77.5243,22.0,2031.0,96.3194,TRAIN
WH040,2018-04-01,West,61.7689,23.0,634.0,98.0588,TRAIN
WH040,2018-04-01,Central,,33.0,1878.0,94.807,TRAIN
WH040,2018-04-01,South,92.6201,29.0,1123.0,90.8716,TRAIN
WH041,2018-04-01,North,73.7534,18.0,155.0,87.9722,TRAIN
WH041,2018-04-01,North,46.1199,14.0,1205.0,98.2396,TRAIN
WH041,2018-04-01,South,56.56,43.0,2112.0,96.06,TRAIN
WH042,2018-04-01,Central,95.9248,43.0,127.0,94.4687,TRAIN
WH042,2018-04-01,North,92.1631,27.0,1591.0,90.8448,TRAIN
WH042,2018-04-01,East,48.0265,,1814.0,86.4048,TRAIN
WH043,2018-04-01,South,79.601,29.0,314.0,85.4887,TRAIN
WH043,2018-04-01,East,75.2433,33.0,2035.0,96.465,TRAIN
WH043,2018-04-01,East,67.6612,40.0,687.0,86.9589,TRAIN
WH044,2018-04-01,West,89.5514,29.0,872.0,98.8871,TRAIN
WH044,2018-04-01,West,66.0721,8.0,1796.0,97.7796,TRAIN
WH044,2018-04-01,Central,57.0828,39.0,2302.0,93.9208,TRAIN
WH045,2018-04-01,West,87.3206,41.0,1635.0,97.57,TRAIN
WH045,2018-04-01,North,93.2702,28.0,1650.0,97.73,TRAIN
WH045,2018-04-01,North,76.6503,19.0,1069.0,89.857,TRAIN
WH046,2018-04-01,South,85.3547,28.0,1924.0,98.4079,TRAIN
WH046,2018-04-01,East,50.4089,24.0,1316.0,86.4537,TRAIN
WH046,2018-04-01,North,58.7007,23.0,1297.0,86.139,TRAIN
WH047,2018-04-01,West,48.5734,12.0,2466.0,95.4095,TRAIN
WH047,2018-04-01,North,40.8957,39.0,1499.0,87.5287,TRAIN
WH047,2018-04-01,Central,59.8275,35.0,391.0,95.66,TRAIN
WH048,2018-04-01,East,77.0046,14.0,228.0,96.5095,TRAIN
WH048,2018-04-01,Central,49.2943,34.0,1363.0,86.0123,TRAIN
WH048,2018-04-01,North,54.1572,22.0,717.0,89.323,TRAIN
WH049,2018-04-01,North,94.3217,25.0,1446.0,92.2756,TRAIN
WH049,2018-04-01,Central,70.2486,24.0,989.0,90.1762,TRAIN
WH049,2018-04-01,South,83.7239,28.0,1050.0,88.1278,TRAIN
WH050,2018-04-01,West,41.8449,26.0,1249.0,,TRAIN
WH050,2018-04-01,South,51.8326,5.0,596.0,91.6593,TRAIN
WH050,2018-04-01,East,62.3496,14.0,942.0,93.7209,TRAIN
WH001,2018-05-01,East,88.0444,30.0,1662.0,87.996,TRAIN
WH001,2018-05-01,Central,55.4676,12.0,1049.0,95.6399,TRAIN
WH001,2018-05-01,West,53.9799,35.0,608.0,87.0982,TRAIN
WH002,2018-05-01,West,70.6316,10.0,2024.0,86.6074,TRAIN
WH002,2018-05-01,East,51.7134,26.0,791.0,95.0437,TRAIN
WH002,2018-05-01,East,63.8095,9.0,504.0,88.4428,TRAIN
WH003,2018-05-01,West,75.5233,13.0,432.0,88.3531,TRAIN
WH003,2018-05-01,South,47.4319,38.0,2186.0,85.2011,TRAIN
WH003,2018-05-01,East,48.9654,30.0,1302.0,93.6152,TRAIN
WH004,2018-05-01,Central,76.2128,18.0,2334.0,85.2361,TRAIN
WH004,2018-05-01,East,83.2926,35.0,460.0,88.5617,TRAIN
WH004,2018-05-01,South,67.9657,42.0,2113.0,98.0369,TRAIN
WH005,2018-05-01,East,86.8352,41.0,1762.0,88.5025,TRAIN
WH005,2018-05-01,Central,69.0978,21.0,2180.0,95.1645,TRAIN
WH005,2018-05-01,Central,59.9688,40.0,1525.0,85.9702,TRAIN
WH006,2018-05-01,East,63.9558,38.0,529.0,89.6667,TRAIN
WH006,2018-05-01,South,84.7912,6.0,1114.0,90.6164,TRAIN
WH006,2018-05-01,Central,59.366,6.0,1459.0,98.8631,TRAIN
WH007,2018-05-01,North,94.3126,18.0,1001.0,90.854,TRAIN
WH007,2018-05-01,East,41.3452,44.0,2486.0,95.1191,TRAIN
WH007,2018-05-01,South,67.0947,20.0,1498.0,89.5324,TRAIN
WH008,2018-05-01,West,40.5971,37.0,596.0,,TRAIN
WH008,2018-05-01,East,48.8413,28.0,2281.0,91.6605,TRAIN
WH008,2018-05-01,West,83.6637,24.0,338.0,98.5138,TRAIN
WH009,2018-05-01,East,75.6317,40.0,1843.0,92.5628,TRAIN
WH009,2018-05-01,East,94.6129,23.0,1700.0,90.7442,TRAIN
WH009,2018-05-01,East,44.4835,,729.0,95.9916,TRAIN
WH010,2018-05-01,East,81.7457,26.0,842.0,85.5712,TRAIN
WH010,2018-05-01,Central,73.9497,8.0,338.0,86.8994,TRAIN
WH010,2018-05-01,West,81.4101,13.0,2165.0,91.9228,TRAIN
WH011,2018-05-01,Central,97.1858,21.0,1961.0,89.8892,TRAIN
WH011,2018-05-01,North,74.2087,26.0,146.0,87.9623,TRAIN
WH011,2018-05-01,East,89.2555,31.0,1484.0,88.7548,TRAIN
WH012,2018-05-01,Central,72.9969,,1302.0,93.6059,TRAIN
WH012,2018-05-01,North,47.3337,26.0,1198.0,,TRAIN
WH012,2018-05-01,West,67.7395,13.0,310.0,89.5584,TRAIN
WH013,2018-05-01,South,87.4024,20.0,684.0,85.2778,TRAIN
WH013,2018-05-01,South,62.4728,34.0,1397.0,94.4232,TRAIN
WH013,2018-05-01,West,89.767,5.0,1917.0,87.8968,TRAIN
WH014,2018-05-01,North,40.1124,31.0,278.0,98.5925,TRAIN
WH014,2018-05-01,Central,40.527,5.0,752.0,86.4925,TRAIN
WH014,2018-05-01,East,64.4725,37.0,1179.0,92.8671,TRAIN
WH015,2018-05-01,West,78.3099,12.0,621.0,90.6363,TRAIN
WH015,2018-05-01,South,93.5408,40.0,184.0,95.4664,TRAIN
WH015,2018-05-01,North,72.1265,40.0,1397.0,86.8205,TRAIN
WH016,2018-05-01,South,,5.0,1129.0,96.7732,TRAIN
WH016,2018-05-01,North,67.6611,27.0,2255.0,98.6686,TRAIN
WH016,2018-05-01,East,74.7044,36.0,1141.0,91.6148,TRAIN
WH017,2018-05-01,Central,86.4638,6.0,218.0,85.4266,TRAIN
WH017,2018-05-01,South,40.9444,20.0,910.0,98.3047,TRAIN
WH017,2018-05-01,East,61.9081,39.0,1253.0,91.4181,TRAIN
WH018,2018-05-01,North,85.4645,19.0,831.0,91.0931,TRAIN
WH018,2018-05-01,South,75.3714,18.0,1267.0,,TRAIN
WH018,2018-05-01,South,86.4292,12.0,2290.0,89.7509,TRAIN
WH019,2018-05-01,West,51.5601,29.0,994.0,98.8569,TRAIN
WH019,2018-05-01,East,70.0571,15.0,2179.0,91.0234,TRAIN
WH019,2018-05-01,West,70.0655,10.0,,95.5672,TRAIN
WH020,2018-05-01,South,59.7932,17.0,2066.0,,TRAIN
WH020,2018-05-01,West,81.329,41.0,648.0,92.2193,TRAIN
WH020,2018-05-01,South,70.7518,5.0,853.0,87.6758,TRAIN
WH021,2018-05-01,East,92.8787,6.0,123.0,87.2721,TRAIN
WH021,2018-05-01,East,65.3177,32.0,1705.0,95.5673,TRAIN
WH021,2018-05-01,North,69.4802,17.0,1594.0,85.3597,TRAIN
WH022,2018-05-01,South,53.9053,40.0,205.0,89.0858,TRAIN
WH022,2018-05-01,Central,87.3607,39.0,1743.0,86.7596,TRAIN
WH022,2018-05-01,West,53.809,24.0,362.0,86.5623,TRAIN
WH023,2018-05-01,West,82.5726,9.0,689.0,96.9448,TRAIN
WH023,2018-05-01,Central,41.1225,12.0,951.0,93.4799,TRAIN
WH023,2018-05-01,East,59.6579,21.0,699.0,98.255,TRAIN
WH024,2018-05-01,North,80.6442,26.0,1700.0,85.9781,TRAIN
WH024,2018-05-01,West,73.8172,38.0,403.0,96.27,TRAIN
WH024,2018-05-01,Central,96.1359,32.0,1091.0,90.1261,TRAIN
WH025,2018-05-01,South,49.1921,25.0,768.0,86.8376,TRAIN
WH025,2018-05-01,South,,25.0,1884.0,90.6655,TRAIN
WH025,2018-05-01,North,58.9979,12.0,1239.0,97.3131,TRAIN
WH026,2018-05-01,East,71.2209,40.0,1983.0,97.0093,TRAIN
WH026,2018-05-01,Central,90.3371,44.0,388.0,94.2554,TRAIN
WH026,2018-05-01,East,60.6121,10.0,1285.0,90.6584,TRAIN
WH027,2018-05-01,West,78.5893,13.0,1128.0,98.0795,TRAIN
WH027,2018-05-01,East,95.2713,8.0,1397.0,,TRAIN
WH027,2018-05-01,East,49.7256,15.0,244.0,92.5279,TRAIN
WH028,2018-05-01,Central,79.3384,43.0,399.0,85.7294,TRAIN
WH028,2018-05-01,West,78.148,28.0,1937.0,94.4092,TRAIN
WH028,2018-05-01,Central,57.1112,44.0,1514.0,87.3176,TRAIN
WH029,2018-05-01,North,50.9419,5.0,523.0,97.2512,TRAIN
WH029,2018-05-01,Central,47.6621,37.0,685.0,90.5838,TRAIN
WH029,2018-05-01,Central,55.1472,29.0,1048.0,89.0734,TRAIN
WH030,2018-05-01,East,63.0118,42.0,2198.0,92.5225,TRAIN
WH030,2018-05-01,North,93.079,32.0,2060.0,96.5755,TRAIN
WH030,2018-05-01,Central,74.9414,39.0,1393.0,93.3231,TRAIN
WH031,2018-05-01,West,88.0307,35.0,1920.0,85.3356,TRAIN
WH031,2018-05-01,Central,81.1813,44.0,1661.0,95.6675,TRAIN
WH031,2018-05-01,South,69.4502,9.0,452.0,87.6753,TRAIN
WH032,2018-05-01,Central,53.7814,5.0,,94.0157,TRAIN
WH032,2018-05-01,Central,43.504,29.0,552.0,98.7581,TRAIN
WH032,2018-05-01,South,45.257,29.0,2270.0,88.0495,TRAIN
WH033,2018-05-01,West,92.82,28.0,1196.0,89.6146,TRAIN
WH033,2018-05-01,East,67.1113,38.0,741.0,92.356,TRAIN
WH033,2018-05-01,Central,95.3224,31.0,823.0,95.0254,TRAIN
WH034,2018-05-01,South,87.4256,38.0,256.0,88.6291,TRAIN
WH034,2018-05-01,East,69.2502,6.0,2226.0,85.5431,TRAIN
WH034,2018-05-01,West,43.0113,28.0,1643.0,95.7156,TRAIN
WH035,2018-05-01,Central,58.717,43.0,999.0,91.9398,TRAIN
WH035,2018-05-01,West,41.5983,21.0,1017.0,87.8846,TRAIN
WH035,2018-05-01,West,69.2158,38.0,517.0,87.4283,TRAIN
WH036,2018-05-01,West,,25.0,127.0,,TRAIN
WH036,2018-05-01,West,68.3629,28.0,1374.0,96.8669,TRAIN
WH036,2018-05-01,East,61.524,31.0,1318.0,86.0272,TRAIN
WH037,2018-05-01,Central,82.8005,21.0,1565.0,92.7927,TRAIN
WH037,2018-05-01,South,41.0274,27.0,2469.0,93.1612,TRAIN
WH037,2018-05-01,North,68.3516,42.0,2314.0,89.3311,TRAIN
WH038,2018-05-01,West,67.5643,24.0,987.0,94.3332,TRAIN
WH038,2018-05-01,Central,69.5829,20.0,789.0,85.5349,TRAIN
WH038,2018-05-01,North,46.657,14.0,2037.0,85.238,TRAIN
WH039,2018-05-01,North,62.3324,20.0,2354.0,95.7095,TRAIN
WH039,2018-05-01,Central,69.8234,18.0,560.0,89.5874,TRAIN
WH039,2018-05-01,West,91.7474,29.0,1517.0,95.0938,TRAIN
WH040,2018-05-01,West,87.9157,43.0,1049.0,89.0873,TRAIN
WH040,2018-05-01,South,44.4287,13.0,1801.0,98.8675,TRAIN
WH040,2018-05-01,North,63.2847,7.0,2447.0,90.5627,TRAIN
WH041,2018-05-01,Central,45.1813,21.0,1531.0,85.243,TRAIN
WH041,2018-05-01,East,50.4715,26.0,2238.0,88.1062,TRAIN
WH041,2018-05-01,South,89.8784,34.0,555.0,85.5874,TRAIN
WH042,2018-05-01,East,,19.0,,92.2294,TRAIN
WH042,2018-05-01,South,,28.0,1687.0,93.604,TRAIN
WH042,2018-05-01,West,57.7076,18.0,616.0,96.1201,TRAIN
WH043,2018-05-01,South,62.482,35.0,1811.0,92.9221,TRAIN
WH043,2018-05-01,East,73.8246,44.0,1259.0,85.5808,TRAIN
WH043,2018-05-01,South,43.9782,44.0,617.0,87.07,TRAIN
WH044,2018-05-01,South,92.3721,,167.0,91.9001,TRAIN
WH044,2018-05-01,South,59.9085,44.0,394.0,85.4102,TRAIN
WH044,2018-05-01,Central,56.6521,27.0,1682.0,86.7775,TRAIN
WH045,2018-05-01,East,58.6829,17.0,2330.0,86.7107,TRAIN
WH045,2018-05-01,West,96.0661,15.0,1028.0,92.1265,TRAIN
WH045,2018-05-01,North,90.647,8.0,568.0,98.8244,TRAIN
WH046,2018-05-01,West,66.4475,17.0,2468.0,89.8188,TRAIN
WH046,2018-05-01,West,47.5633,31.0,975.0,97.1051,TRAIN
WH046,2018-05-01,West,76.1169,14.0,273.0,95.3189,TRAIN
WH047,2018-05-01,Central,87.0943,33.0,775.0,85.1012,TRAIN
WH047,2018-05-01,West,,23.0,2376.0,85.8677,TRAIN
WH047,2018-05-01,North,62.8978,39.0,138.0,90.3772,TRAIN
WH048,2018-05-01,Central,76.6648,39.0,583.0,87.0139,TRAIN
WH048,2018-05-01,North,69.9402,35.0,1948.0,93.6574,TRAIN
WH048,2018-05-01,East,65.2843,34.0,844.0,95.0664,TRAIN
WH049,2018-05-01,North,82.2802,38.0,1865.0,87.7139,TRAIN
