Sale_ID,Date,Region,State,Distributor_ID,Channel,Product_SKU,Brand,Net_Units_Sold_TARGET,Avg_Selling_Price_INR,Discount_%,Net_Revenue_INR,Split_Tag
SALE-000196,2018-01-01,Central,Madhya Pradesh,DIST-Ce-035,Online,SKU005,Others,385.0,33652.0,8.733,11824566.17,TRAIN
SALE-000197,2018-01-01,Central,Madhya Pradesh,DIST-Ce-036,Online,SKU003,BrandB,278.0,32553.31,9.9396,8150301.94,TRAIN
SALE-000198,2018-01-01,Central,Madhya Pradesh,DIST-Ce-037,Online,SKU005,Others,163.0,40549.48,9.5371,5979205.09,TRAIN
SALE-000199,2018-01-01,Central,Madhya Pradesh,DIST-Ce-038,Retail,SKU003,Others,250.0,40947.14,3.9013,9837415.44,TRAIN
SALE-000200,2018-01-01,Central,Madhya Pradesh,DIST-Ce-039,Retail,SKU005,BrandA,224.0,35131.26,9.4669,7124416.95,TRAIN
SALE-000201,2018-02-01,North,Delhi,DIST-No-000,Distributor,SKU004,Others,250.0,34385.42,6.1479,8067861.6,TRAIN
SALE-000202,2018-02-01,North,Delhi,DIST-No-001,Distributor,SKU003,BrandA,229.0,36115.56,4.2199,7921460.93,TRAIN
SALE-000203,2018-02-01,North,Delhi,DIST-No-002,Distributor,SKU005,Others,267.0,33951.69,7.2484,8408026.3,TRAIN
SALE-000204,2018-02-01,North,Delhi,DIST-No-003,Online,SKU002,BrandC,328.0,36289.13,4.1565,11408091.99,TRAIN
SALE-000205,2018-02-01,North,Delhi,DIST-No-004,Retail,SKU003,BrandB,356.0,36156.19,8.714,11749975.44,TRAIN
SALE-000206,2018-02-01,North,Delhi,DIST-No-005,Distributor,SKU001,BrandA,336.0,32924.99,7.6413,10217453.59,TRAIN
SALE-000207,2018-02-01,North,Delhi,DIST-No-006,Distributor,SKU002,BrandA,204.0,37851.65,8.2629,7083699.78,TRAIN
SALE-000208,2018-02-01,North,Delhi,DIST-No-007,Distributor,SKU001,BrandB,384.0,34981.9,3.5445,12956920.24,TRAIN
SALE-000209,2018-02-01,North,Delhi,DIST-No-008,,SKU001,BrandB,353.0,33449.92,,10901241.85,TRAIN
SALE-000210,2018-02-01,North,Delhi,DIST-No-009,Retail,SKU005,Others,315.0,40598.36,7.3891,11843533.72,TRAIN
SALE-000211,2018-02-01,North,Delhi,DIST-No-010,Retail,SKU004,BrandA,373.0,37263.6,5.0955,13191081.63,TRAIN
SALE-000212,2018-02-01,North,Delhi,DIST-No-011,Distributor,SKU004,BrandB,417.0,38161.24,5.6176,15019301.14,TRAIN
SALE-000213,2018-02-01,North,Delhi,DIST-No-012,,SKU005,Others,211.0,32208.04,4.0088,6523463.04,TRAIN
SALE-000214,2018-02-01,North,Delhi,DIST-No-013,Retail,SKU005,BrandB,316.0,41785.14,3.7304,12711540.66,TRAIN
SALE-000215,2018-02-01,North,Delhi,DIST-No-014,Retail,SKU002,BrandC,418.0,36752.14,4.0903,14734026.03,TRAIN
SALE-000216,2018-02-01,North,Delhi,DIST-No-015,Online,SKU005,Others,153.0,39977.84,9.7472,5520408.34,TRAIN
SALE-000217,2018-02-01,North,Delhi,DIST-No-016,Online,SKU003,Others,263.0,,9.8435,8462622.67,TRAIN
SALE-000218,2018-02-01,North,Delhi,DIST-No-017,Distributor,SKU005,BrandB,255.0,41733.32,,9791728.99,TRAIN
SALE-000219,2018-02-01,North,Delhi,DIST-No-018,Retail,SKU003,BrandC,304.0,33638.29,5.8485,9627975.57,TRAIN
SALE-000220,2018-02-01,North,Delhi,DIST-No-019,Distributor,SKU005,BrandA,131.0,,3.4204,4256013.17,TRAIN
SALE-000221,2018-02-01,North,Delhi,DIST-No-020,Distributor,SKU001,BrandC,428.0,41982.25,7.6393,16595751.33,TRAIN
SALE-000222,2018-02-01,North,Delhi,DIST-No-021,Online,SKU003,BrandC,283.0,39544.56,5.4189,,TRAIN
SALE-000223,2018-02-01,North,Delhi,DIST-No-022,Retail,SKU005,BrandB,352.0,38875.45,5.8654,12881528.01,TRAIN
SALE-000224,2018-02-01,North,Delhi,DIST-No-023,Online,SKU005,BrandB,294.0,33516.94,4.3657,9423782.02,TRAIN
SALE-000225,2018-02-01,North,Delhi,DIST-No-024,Distributor,SKU002,BrandC,245.0,41085.12,4.5061,9612276.4,TRAIN
SALE-000226,2018-02-01,North,Delhi,DIST-No-025,Online,SKU003,BrandC,307.0,33501.51,5.2288,9747179.99,TRAIN
SALE-000227,2018-02-01,North,Delhi,DIST-No-026,Online,SKU002,Others,369.0,33497.8,4.8494,11761272.96,TRAIN
SALE-000228,2018-02-01,North,Delhi,DIST-No-027,Retail,SKU002,,349.0,34061.67,4.3682,11368245.99,TRAIN
SALE-000229,2018-02-01,North,Delhi,DIST-No-028,Retail,SKU005,BrandA,423.0,39802.58,7.7682,15528597.96,TRAIN
SALE-000230,2018-02-01,North,Delhi,DIST-No-029,Online,SKU003,BrandC,284.0,37739.39,5.9631,10078859.65,TRAIN
SALE-000231,2018-02-01,North,Delhi,DIST-No-030,Distributor,SKU002,BrandB,404.0,33633.61,6.2512,12738565.06,TRAIN
SALE-000232,2018-02-01,North,Delhi,DIST-No-031,Distributor,SKU003,BrandA,316.0,41342.15,9.6561,11802628.76,TRAIN
SALE-000233,2018-02-01,North,Delhi,DIST-No-032,Online,SKU002,BrandB,288.0,33815.26,5.3096,9221707.21,TRAIN
SALE-000234,2018-02-01,North,Delhi,DIST-No-033,Retail,SKU005,BrandC,333.0,39657.81,7.0169,12279390.66,TRAIN
SALE-000235,2018-02-01,North,Delhi,DIST-No-034,Distributor,SKU001,BrandB,253.0,41687.91,6.213,9891753.93,TRAIN
SALE-000236,2018-02-01,North,Delhi,DIST-No-035,Distributor,SKU005,BrandA,131.0,35414.42,4.4222,4434130.56,TRAIN
SALE-000237,2018-02-01,North,Delhi,DIST-No-036,Online,SKU004,BrandC,261.0,33267.33,5.6254,,TRAIN
SALE-000238,2018-02-01,North,Delhi,DIST-No-037,Online,SKU001,BrandB,224.0,,3.5089,8997508.77,TRAIN
SALE-000239,2018-02-01,North,Delhi,DIST-No-038,Retail,SKU005,BrandA,294.0,35178.56,5.0226,9823032.47,TRAIN
SALE-000240,2018-02-01,North,Delhi,DIST-No-039,Distributor,SKU004,BrandA,170.0,32600.59,9.3545,5023666.42,TRAIN
SALE-000241,2018-02-01,South,Tamil Nadu,DIST-So-000,Online,SKU003,Others,635.0,33414.15,,19716466.51,TRAIN
SALE-000242,2018-02-01,South,Tamil Nadu,DIST-So-001,Distributor,SKU003,,579.0,41146.82,6.4438,22288828.34,TRAIN
SALE-000243,2018-02-01,South,Tamil Nadu,DIST-So-002,Retail,SKU003,BrandC,535.0,38481.35,7.5799,19027007.13,TRAIN
SALE-000244,2018-02-01,South,Tamil Nadu,DIST-So-003,Distributor,SKU004,BrandC,511.0,34873.77,3.591,17180565.94,TRAIN
SALE-000245,2018-02-01,South,Tamil Nadu,DIST-So-004,Online,SKU003,BrandC,584.0,37580.34,8.3802,20107728.37,TRAIN
SALE-000246,2018-02-01,South,Tamil Nadu,DIST-So-005,Online,SKU004,Others,526.0,35544.38,3.8092,17984157.74,TRAIN
SALE-000247,2018-02-01,South,Tamil Nadu,DIST-So-006,Retail,SKU005,Others,593.0,33953.74,9.7677,18167880.19,TRAIN
SALE-000248,2018-02-01,South,Tamil Nadu,DIST-So-007,Retail,SKU003,BrandA,503.0,39934.87,4.3703,,TRAIN
SALE-000249,2018-02-01,South,Tamil Nadu,DIST-So-008,Distributor,SKU004,BrandA,508.0,40714.34,8.9919,18823097.61,TRAIN
SALE-000250,2018-02-01,South,Tamil Nadu,DIST-So-009,Online,SKU005,Others,462.0,40187.11,9.5789,16787993.22,TRAIN
SALE-000251,2018-02-01,South,Tamil Nadu,DIST-So-010,Distributor,SKU002,Others,,34999.86,3.0555,19679661.06,TRAIN
SALE-000252,2018-02-01,South,Tamil Nadu,DIST-So-011,Retail,SKU002,BrandC,529.0,38577.21,3.4702,19699176.14,TRAIN
SALE-000253,2018-02-01,South,Tamil Nadu,DIST-So-012,Retail,SKU003,BrandA,628.0,,6.2038,20404336.88,TRAIN
SALE-000254,2018-02-01,South,Tamil Nadu,DIST-So-013,Distributor,SKU001,Others,536.0,41886.72,8.6061,20519095.99,TRAIN
SALE-000255,2018-02-01,South,Tamil Nadu,DIST-So-014,Retail,SKU003,BrandB,530.0,36761.93,,18562162.4,TRAIN
SALE-000256,2018-02-01,South,Tamil Nadu,DIST-So-015,Distributor,SKU001,BrandC,544.0,41547.59,9.8138,20383785.34,TRAIN
SALE-000257,2018-02-01,South,Tamil Nadu,DIST-So-016,Retail,SKU005,BrandA,494.0,33922.44,6.0208,15748740.02,TRAIN
SALE-000258,2018-02-01,South,Tamil Nadu,DIST-So-017,Distributor,SKU003,BrandA,493.0,39180.58,4.0456,18534574.86,TRAIN
SALE-000259,2018-02-01,South,Tamil Nadu,DIST-So-018,Retail,SKU001,BrandA,577.0,38705.94,7.3024,20702455.31,TRAIN
SALE-000260,2018-02-01,South,Tamil Nadu,DIST-So-019,Retail,,BrandA,469.0,34127.65,7.3779,14824968.53,TRAIN
SALE-000261,2018-02-01,South,Tamil Nadu,DIST-So-020,Retail,SKU004,BrandA,517.0,37620.31,8.6224,17772672.78,TRAIN
SALE-000262,2018-02-01,South,Tamil Nadu,DIST-So-021,Distributor,SKU004,Others,541.0,40087.9,4.6325,20682876.41,TRAIN
SALE-000263,2018-02-01,South,Tamil Nadu,DIST-So-022,Online,SKU004,BrandA,491.0,36439.67,4.7973,17033552.78,TRAIN
SALE-000264,2018-02-01,South,Tamil Nadu,DIST-So-023,Online,SKU002,BrandA,425.0,33921.55,7.6665,13311411.55,TRAIN
SALE-000265,2018-02-01,South,Tamil Nadu,DIST-So-024,Distributor,SKU001,BrandC,632.0,40586.81,9.3099,23262781.92,TRAIN
SALE-000266,2018-02-01,South,Tamil Nadu,DIST-So-025,Distributor,SKU004,BrandA,549.0,33114.15,3.9932,17453723.11,TRAIN
SALE-000267,2018-02-01,South,Tamil Nadu,DIST-So-026,Retail,SKU004,BrandA,542.0,32165.09,8.021,16035136.14,TRAIN
SALE-000268,2018-02-01,South,Tamil Nadu,DIST-So-027,Distributor,SKU001,Others,496.0,38110.2,7.5943,17467138.43,TRAIN
SALE-000269,2018-02-01,South,Tamil Nadu,DIST-So-028,Retail,,BrandB,572.0,38363.52,4.0769,21049305.78,TRAIN
SALE-000270,2018-02-01,South,Tamil Nadu,DIST-So-029,Retail,SKU002,BrandA,511.0,39694.35,4.028,19466775.81,TRAIN
SALE-000271,2018-02-01,South,Tamil Nadu,DIST-So-030,Distributor,SKU004,BrandB,466.0,34652.5,7.3655,14958682.11,TRAIN
SALE-000272,2018-02-01,South,Tamil Nadu,DIST-So-031,Online,SKU002,BrandC,482.0,41442.89,4.8117,19014320.13,TRAIN
SALE-000273,2018-02-01,South,Tamil Nadu,DIST-So-032,Online,SKU003,BrandB,630.0,40992.32,7.442,23903245.15,TRAIN
SALE-000274,2018-02-01,South,Tamil Nadu,DIST-So-033,Distributor,SKU003,BrandB,483.0,32701.22,4.879,15024059.57,TRAIN
SALE-000275,2018-02-01,South,Tamil Nadu,DIST-So-034,Retail,SKU002,BrandB,474.0,34043.76,4.8425,15355310.63,TRAIN
SALE-000276,2018-02-01,South,Tamil Nadu,DIST-So-035,Distributor,SKU001,BrandB,595.0,35917.18,4.9517,20312510.55,TRAIN
SALE-000277,2018-02-01,South,Tamil Nadu,DIST-So-036,Retail,SKU003,BrandA,497.0,41100.47,4.3868,19530846.46,TRAIN
SALE-000278,2018-02-01,South,Tamil Nadu,DIST-So-037,Retail,SKU003,Others,554.0,32414.61,6.9976,,TRAIN
SALE-000279,2018-02-01,South,Tamil Nadu,DIST-So-038,Distributor,SKU005,BrandC,537.0,38560.45,6.8788,19282581.04,TRAIN
SALE-000280,2018-02-01,South,Tamil Nadu,DIST-So-039,,SKU005,BrandC,560.0,37249.17,4.3312,19956077.89,TRAIN
SALE-000281,2018-02-01,East,West Bengal,DIST-Ea-000,Online,SKU003,,414.0,40209.8,3.209,16112662.6,TRAIN
SALE-000282,2018-02-01,East,West Bengal,DIST-Ea-001,Distributor,SKU005,BrandB,,35173.3,5.6095,10026481.02,TRAIN
SALE-000283,2018-02-01,East,West Bengal,DIST-Ea-002,,SKU004,BrandA,429.0,41725.6,6.3291,16767361.42,TRAIN
SALE-000284,2018-02-01,East,West Bengal,DIST-Ea-003,,SKU005,Others,328.0,32598.41,6.8775,9956913.43,TRAIN
SALE-000285,2018-02-01,East,West Bengal,DIST-Ea-004,Retail,SKU004,BrandC,378.0,41744.03,3.1788,15277649.8,TRAIN
SALE-000286,2018-02-01,East,West Bengal,DIST-Ea-005,Distributor,SKU004,Others,322.0,41184.97,5.3429,12553003.45,TRAIN
SALE-000287,2018-02-01,East,West Bengal,DIST-Ea-006,Distributor,SKU001,BrandC,334.0,41653.42,7.8006,12827001.03,TRAIN
SALE-000288,2018-02-01,East,West Bengal,DIST-Ea-007,Online,SKU004,Others,373.0,41135.79,7.6731,14166322.92,TRAIN
SALE-000289,2018-02-01,East,West Bengal,DIST-Ea-008,Distributor,SKU004,BrandA,351.0,34075.22,7.9047,11014973.55,TRAIN
SALE-000290,2018-02-01,East,West Bengal,DIST-Ea-009,Online,SKU002,BrandB,353.0,36848.46,8.7318,11871718.15,TRAIN
SALE-000291,2018-02-01,East,West Bengal,DIST-Ea-010,Retail,SKU005,,393.0,39298.38,3.0732,,TRAIN
SALE-000292,2018-02-01,East,West Bengal,DIST-Ea-011,Online,SKU005,BrandA,432.0,34924.73,8.0737,13869358.03,TRAIN
SALE-000293,2018-02-01,East,West Bengal,DIST-Ea-012,Retail,SKU001,BrandC,384.0,33445.8,5.2036,12174873.68,TRAIN
SALE-000294,2018-02-01,East,West Bengal,DIST-Ea-013,Retail,SKU001,Others,262.0,33151.54,6.1453,8151940.07,TRAIN
SALE-000295,2018-02-01,East,West Bengal,DIST-Ea-014,Online,SKU001,BrandC,,34450.17,4.3938,10901975.11,TRAIN
SALE-000296,2018-02-01,East,West Bengal,DIST-Ea-015,Retail,SKU005,BrandB,351.0,36318.55,6.5088,11918076.7,TRAIN
SALE-000297,2018-02-01,East,West Bengal,DIST-Ea-016,Retail,SKU004,BrandB,378.0,38012.04,8.5549,13139336.48,TRAIN
SALE-000298,2018-02-01,East,West Bengal,DIST-Ea-017,Distributor,SKU005,BrandB,265.0,33260.72,7.5356,8149893.4,TRAIN
SALE-000299,2018-02-01,East,West Bengal,DIST-Ea-018,Online,SKU002,BrandA,425.0,34986.19,4.5497,14192630.4,TRAIN
SALE-000300,2018-02-01,East,West Bengal,DIST-Ea-019,Online,SKU001,BrandA,355.0,37251.55,8.7187,12071312.05,TRAIN
SALE-000301,2018-02-01,East,West Bengal,DIST-Ea-020,Online,SKU005,BrandA,382.0,37053.64,4.75,13482156.6,TRAIN
SALE-000302,2018-02-01,East,West Bengal,DIST-Ea-021,Online,SKU002,BrandA,352.0,40628.19,4.86,13606088.0,TRAIN
SALE-000303,2018-02-01,East,West Bengal,DIST-Ea-022,Retail,SKU004,BrandB,427.0,39147.14,8.4471,15303833.55,TRAIN
SALE-000304,2018-02-01,East,West Bengal,DIST-Ea-023,Distributor,SKU004,Others,425.0,37470.38,4.6048,15191600.2,TRAIN
SALE-000305,2018-02-01,East,West Bengal,DIST-Ea-024,Retail,SKU003,BrandA,423.0,32619.93,8.529,12621385.25,TRAIN
SALE-000306,2018-02-01,East,West Bengal,DIST-Ea-025,Distributor,SKU001,Others,443.0,36183.74,8.1105,14729323.97,TRAIN
SALE-000307,2018-02-01,East,West Bengal,DIST-Ea-026,Distributor,,Others,403.0,39596.85,5.341,15105240.22,TRAIN
SALE-000308,2018-02-01,East,West Bengal,DIST-Ea-027,Retail,SKU004,BrandB,308.0,39663.69,3.3773,11803832.18,TRAIN
SALE-000309,2018-02-01,East,West Bengal,DIST-Ea-028,Retail,SKU004,BrandC,350.0,37291.04,7.024,12135101.19,TRAIN
SALE-000310,2018-02-01,East,West Bengal,DIST-Ea-029,Online,SKU001,BrandB,411.0,35250.1,7.2538,13436868.45,TRAIN
SALE-000311,2018-02-01,East,West Bengal,DIST-Ea-030,Distributor,SKU002,BrandC,293.0,41753.21,6.0825,11489574.37,TRAIN
SALE-000312,2018-02-01,East,West Bengal,DIST-Ea-031,Distributor,SKU004,BrandC,322.0,35437.57,6.4801,10671456.7,TRAIN
SALE-000313,2018-02-01,East,West Bengal,DIST-Ea-032,Online,SKU003,Others,388.0,37068.07,3.8191,13833138.16,TRAIN
SALE-000314,2018-02-01,East,West Bengal,DIST-Ea-033,Online,SKU001,BrandA,414.0,34132.71,9.1649,12835856.71,TRAIN
SALE-000315,2018-02-01,East,West Bengal,DIST-Ea-034,Distributor,SKU004,BrandC,369.0,40288.19,3.8151,14299179.6,TRAIN
SALE-000316,2018-02-01,East,West Bengal,DIST-Ea-035,Online,SKU003,Others,390.0,32982.85,6.2287,12062091.58,TRAIN
SALE-000317,2018-02-01,East,West Bengal,DIST-Ea-036,,,BrandA,268.0,36984.06,8.1333,9105578.6,TRAIN
SALE-000318,2018-02-01,East,West Bengal,DIST-Ea-037,Retail,SKU001,Others,282.0,35726.74,7.4333,9326040.5,TRAIN
SALE-000319,2018-02-01,East,West Bengal,DIST-Ea-038,Distributor,SKU002,Others,419.0,41197.02,4.7121,16448162.03,TRAIN
SALE-000320,2018-02-01,East,West Bengal,DIST-Ea-039,Retail,SKU002,BrandA,314.0,,5.1341,9777547.17,TRAIN
SALE-000321,2018-02-01,West,Maharashtra,DIST-We-000,Online,SKU001,,610.0,,3.2827,21856275.88,TRAIN
SALE-000322,2018-02-01,West,Maharashtra,DIST-We-001,Retail,SKU001,BrandA,687.0,39428.67,6.052,25448150.3,TRAIN
SALE-000323,2018-02-01,West,Maharashtra,DIST-We-002,Retail,SKU002,BrandA,469.0,38795.59,9.9161,16390890.44,TRAIN
SALE-000324,2018-02-01,West,Maharashtra,DIST-We-003,Online,SKU001,BrandA,508.0,35660.79,3.1255,17549480.31,TRAIN
SALE-000325,2018-02-01,West,Maharashtra,DIST-We-004,Distributor,SKU002,Others,603.0,,6.4659,20163121.47,TRAIN
SALE-000326,2018-02-01,West,Maharashtra,DIST-We-005,Online,SKU004,Others,507.0,36861.65,6.8206,17414166.6,TRAIN
SALE-000327,2018-02-01,West,Maharashtra,DIST-We-006,,SKU005,BrandA,480.0,34857.66,7.1016,15543457.61,TRAIN
SALE-000328,2018-02-01,West,Maharashtra,DIST-We-007,Distributor,SKU005,Others,547.0,38488.75,4.3549,20136491.52,TRAIN
SALE-000329,2018-02-01,West,Maharashtra,DIST-We-008,Distributor,SKU005,Others,574.0,38804.79,5.0913,21139910.56,TRAIN
SALE-000330,2018-02-01,West,Maharashtra,DIST-We-009,Retail,SKU003,Others,578.0,39573.42,7.7428,21102393.96,TRAIN
SALE-000331,2018-02-01,West,Maharashtra,DIST-We-010,Retail,SKU004,BrandA,561.0,34918.02,3.9132,18822445.21,TRAIN
SALE-000332,2018-02-01,West,Maharashtra,DIST-We-011,Distributor,SKU002,Others,557.0,,6.2518,21212478.97,TRAIN
SALE-000333,2018-02-01,West,Maharashtra,DIST-We-012,Distributor,SKU001,BrandC,,33322.95,6.0152,,TRAIN
SALE-000334,2018-02-01,West,Maharashtra,DIST-We-013,Distributor,SKU003,BrandC,544.0,40841.96,4.0642,21315034.4,TRAIN
SALE-000335,2018-02-01,West,Maharashtra,DIST-We-014,Online,SKU002,Others,513.0,33180.99,6.0461,,TRAIN
SALE-000336,2018-02-01,West,Maharashtra,DIST-We-015,Retail,SKU005,BrandB,597.0,32684.05,5.6833,18403430.68,TRAIN
SALE-000337,2018-02-01,West,Maharashtra,DIST-We-016,Distributor,SKU002,Others,621.0,39211.14,4.536,23245600.18,TRAIN
SALE-000338,2018-02-01,West,Maharashtra,DIST-We-017,Distributor,SKU002,BrandC,625.0,40978.07,5.4335,24219707.29,TRAIN
SALE-000339,2018-02-01,West,Maharashtra,DIST-We-018,Retail,SKU002,BrandC,488.0,40390.35,6.6984,,TRAIN
SALE-000340,2018-02-01,West,Maharashtra,DIST-We-019,Distributor,,BrandA,609.0,34018.04,5.0163,19677755.49,TRAIN
SALE-000341,2018-02-01,West,Maharashtra,DIST-We-020,Online,SKU003,Others,571.0,38049.29,6.5438,20304425.0,TRAIN
SALE-000342,2018-02-01,West,Maharashtra,DIST-We-021,Online,SKU003,Others,637.0,37326.53,5.8263,22391682.15,TRAIN
SALE-000343,2018-02-01,West,Maharashtra,DIST-We-022,Retail,SKU002,BrandB,631.0,35794.1,6.7173,21068895.96,TRAIN
SALE-000344,2018-02-01,West,Maharashtra,DIST-We-023,Distributor,SKU005,,592.0,35684.4,8.7424,19278315.23,TRAIN
SALE-000345,2018-02-01,West,Maharashtra,DIST-We-024,Retail,SKU003,BrandA,537.0,32781.17,9.2322,15978301.44,TRAIN
SALE-000346,2018-02-01,West,Maharashtra,DIST-We-025,Retail,SKU005,BrandB,522.0,33805.2,8.2543,16189730.05,TRAIN
SALE-000347,2018-02-01,West,Maharashtra,DIST-We-026,Distributor,SKU003,BrandB,637.0,40158.97,6.2133,23991820.12,TRAIN
SALE-000348,2018-02-01,West,Maharashtra,DIST-We-027,,SKU005,BrandA,549.0,33408.32,7.7423,16921144.46,TRAIN
SALE-000349,2018-02-01,West,Maharashtra,DIST-We-028,Distributor,SKU005,BrandB,499.0,32378.6,6.5763,15094394.95,TRAIN
SALE-000350,2018-02-01,West,Maharashtra,DIST-We-029,Online,SKU001,BrandA,504.0,35176.23,6.1874,16631864.87,TRAIN
SALE-000351,2018-02-01,West,Maharashtra,DIST-We-030,Online,SKU002,BrandC,507.0,41457.34,7.0669,19533499.19,TRAIN
SALE-000352,2018-02-01,West,Maharashtra,DIST-We-031,Distributor,SKU004,BrandB,593.0,37283.0,8.4601,20238391.19,TRAIN
SALE-000353,2018-02-01,West,Maharashtra,DIST-We-032,Retail,SKU001,Others,603.0,35073.35,9.6412,19110194.54,TRAIN
SALE-000354,2018-02-01,West,Maharashtra,DIST-We-033,Retail,SKU004,BrandC,583.0,32588.74,8.2751,17427036.41,TRAIN
SALE-000355,2018-02-01,West,Maharashtra,DIST-We-034,Retail,,BrandC,611.0,36128.67,9.1128,20063010.6,TRAIN
SALE-000356,2018-02-01,West,Maharashtra,DIST-We-035,Online,SKU002,Others,650.0,39792.21,9.0319,23528846.07,TRAIN
SALE-000357,2018-02-01,West,Maharashtra,DIST-We-036,Retail,SKU003,BrandC,538.0,34355.32,8.2189,16964047.14,TRAIN
SALE-000358,2018-02-01,West,Maharashtra,DIST-We-037,Distributor,SKU001,BrandA,558.0,36658.29,9.5497,18501894.43,TRAIN
SALE-000359,2018-02-01,West,Maharashtra,DIST-We-038,Online,SKU002,BrandA,530.0,39560.85,6.6276,19577616.66,TRAIN
SALE-000360,2018-02-01,West,Maharashtra,DIST-We-039,Online,SKU001,BrandC,592.0,37087.42,3.5693,21172093.36,TRAIN
SALE-000361,2018-02-01,Central,Madhya Pradesh,DIST-Ce-000,Distributor,SKU005,,443.0,39840.26,8.7489,16105115.5,TRAIN
SALE-000362,2018-02-01,Central,Madhya Pradesh,DIST-Ce-001,Online,SKU003,,382.0,32308.65,9.2323,11202460.1,TRAIN
SALE-000363,2018-02-01,Central,Madhya Pradesh,DIST-Ce-002,Online,SKU004,Others,384.0,41551.63,7.6416,14736548.0,TRAIN
SALE-000364,2018-02-01,Central,Madhya Pradesh,DIST-Ce-003,Distributor,SKU001,BrandB,392.0,41650.02,3.9946,15674612.75,TRAIN
SALE-000365,2018-02-01,Central,Madhya Pradesh,DIST-Ce-004,Online,SKU005,BrandB,403.0,40128.22,9.6187,14616168.16,TRAIN
SALE-000366,2018-02-01,Central,Madhya Pradesh,DIST-Ce-005,Retail,SKU003,BrandA,378.0,36532.48,3.4194,13337087.56,TRAIN
SALE-000367,2018-02-01,Central,Madhya Pradesh,DIST-Ce-006,Online,SKU005,Others,511.0,38707.12,3.081,19169933.67,TRAIN
SALE-000368,2018-02-01,Central,Madhya Pradesh,DIST-Ce-007,Online,SKU005,BrandB,381.0,36417.34,3.4183,13400713.01,TRAIN
SALE-000369,2018-02-01,Central,Madhya Pradesh,DIST-Ce-008,,SKU005,BrandA,423.0,38718.47,7.1894,15200437.2,TRAIN
SALE-000370,2018-02-01,Central,Madhya Pradesh,DIST-Ce-009,Retail,SKU004,Others,364.0,40004.34,7.4501,13476723.33,TRAIN
SALE-000371,2018-02-01,Central,Madhya Pradesh,DIST-Ce-010,Online,SKU001,BrandB,345.0,36734.22,8.0783,11649522.71,TRAIN
SALE-000372,2018-02-01,Central,Madhya Pradesh,DIST-Ce-011,Retail,SKU005,Others,373.0,34772.19,3.5459,12510123.76,TRAIN
SALE-000373,2018-02-01,Central,Madhya Pradesh,DIST-Ce-012,Retail,SKU004,BrandC,409.0,37594.3,5.856,14475648.53,TRAIN
SALE-000374,2018-02-01,Central,Madhya Pradesh,DIST-Ce-013,Distributor,SKU003,BrandA,389.0,39476.24,6.6919,14328635.42,TRAIN
SALE-000375,2018-02-01,Central,Madhya Pradesh,DIST-Ce-014,Retail,SKU002,Others,416.0,35322.89,5.161,13935952.93,TRAIN
SALE-000376,2018-02-01,Central,Madhya Pradesh,DIST-Ce-015,Distributor,SKU004,BrandA,424.0,40357.25,8.8602,15595363.53,TRAIN
SALE-000377,2018-02-01,Central,Madhya Pradesh,DIST-Ce-016,Distributor,SKU001,Others,402.0,32915.18,5.4137,12515569.76,TRAIN
SALE-000378,2018-02-01,Central,Madhya Pradesh,DIST-Ce-017,Distributor,SKU005,Others,324.0,39681.54,9.1622,11678845.48,TRAIN
SALE-000379,2018-02-01,Central,Madhya Pradesh,DIST-Ce-018,Retail,SKU003,BrandB,440.0,39424.21,9.6675,,TRAIN
SALE-000380,2018-02-01,Central,Madhya Pradesh,DIST-Ce-019,Online,SKU001,BrandC,506.0,35624.98,4.8108,17159033.65,TRAIN
SALE-000381,2018-02-01,Central,Madhya Pradesh,DIST-Ce-020,Online,SKU004,BrandB,488.0,41460.16,7.455,18724219.06,TRAIN
SALE-000382,2018-02-01,Central,Madhya Pradesh,DIST-Ce-021,Online,SKU002,BrandA,370.0,32989.7,3.3972,11791517.19,TRAIN
SALE-000383,2018-02-01,Central,Madhya Pradesh,DIST-Ce-022,Retail,SKU002,BrandB,456.0,40516.76,6.2277,17325042.04,TRAIN
SALE-000384,2018-02-01,Central,Madhya Pradesh,DIST-Ce-023,Online,SKU004,BrandA,342.0,41088.11,7.3459,13019873.17,TRAIN
SALE-000385,2018-02-01,Central,Madhya Pradesh,DIST-Ce-024,,SKU004,BrandA,457.0,37821.12,4.5285,16501530.04,TRAIN
SALE-000386,2018-02-01,Central,Madhya Pradesh,DIST-Ce-025,Retail,SKU002,BrandA,415.0,41842.31,7.0363,16142739.51,TRAIN
SALE-000387,2018-02-01,Central,Madhya Pradesh,DIST-Ce-026,Retail,SKU001,Others,363.0,34642.15,7.3304,11653296.28,TRAIN
SALE-000388,2018-02-01,Central,Madhya Pradesh,DIST-Ce-027,Retail,SKU004,Others,,37634.75,6.9169,13487160.0,TRAIN
SALE-000389,2018-02-01,Central,Madhya Pradesh,DIST-Ce-028,Retail,SKU005,BrandB,397.0,36209.41,6.0414,13506677.63,TRAIN
SALE-000390,2018-02-01,Central,Madhya Pradesh,DIST-Ce-029,Retail,SKU002,BrandB,438.0,40109.09,,16272470.37,TRAIN
SALE-000391,2018-02-01,Central,Madhya Pradesh,DIST-Ce-030,Online,SKU001,BrandA,373.0,40318.08,5.0559,14278310.83,TRAIN
