Shipment_ID,Date,Region,State,Origin_Warehouse,Transport_Mode,Units_Shipped,Distance_KM,Cost_Per_Unit_INR,CO2_Emissions_Kg,Split_Tag
SHP-000253,2018-02-01,South,Tamil Nadu,WH015,Air,116.0,611.0,706.07,439.4312,TRAIN
SHP-000254,2018-02-01,South,Tamil Nadu,WH011,Air,370.0,1797.0,587.08,4122.318,TRAIN
SHP-000255,2018-02-01,South,Tamil Nadu,WH042,Rail,1375.0,697.0,659.68,5941.925,TRAIN
SHP-000256,2018-02-01,South,Tamil Nadu,WH035,Rail,194.0,1684.0,466.59,,TRAIN
SHP-000257,2018-02-01,South,Tamil Nadu,WH022,Road,1803.0,2226.0,442.67,24883.5636,TRAIN
SHP-000258,2018-02-01,South,Tamil Nadu,,Rail,1167.0,2041.0,525.06,14767.4514,TRAIN
SHP-000259,2018-02-01,South,Tamil Nadu,WH041,Air,,1597.0,406.15,1910.9702,TRAIN
SHP-000260,2018-02-01,South,Tamil Nadu,WH048,Air,1374.0,411.0,680.4,3501.2268,TRAIN
SHP-000261,2018-02-01,South,Tamil Nadu,WH046,Road,1419.0,1130.0,691.71,9941.514,TRAIN
SHP-000262,2018-02-01,South,Tamil Nadu,WH022,Rail,67.0,2282.0,627.07,947.9428,TRAIN
SHP-000263,2018-02-01,South,Tamil Nadu,WH022,Rail,1740.0,729.0,514.47,7864.452,TRAIN
SHP-000264,2018-02-01,South,Tamil Nadu,WH032,Air,473.0,1455.0,534.24,4266.933,TRAIN
SHP-000265,2018-02-01,South,Tamil Nadu,,Road,1570.0,1736.0,713.42,16898.224,TRAIN
SHP-000266,2018-02-01,South,Tamil Nadu,WH023,Road,,1630.0,546.72,19635.958,TRAIN
SHP-000267,2018-02-01,South,Tamil Nadu,WH030,Air,1733.0,,526.56,3760.61,TRAIN
SHP-000268,2018-02-01,South,Tamil Nadu,WH024,Air,1016.0,1567.0,428.54,9870.8464,TRAIN
SHP-000269,2018-02-01,South,Tamil Nadu,WH027,Rail,216.0,501.0,543.11,,TRAIN
SHP-000270,2018-02-01,South,Tamil Nadu,WH048,Road,1671.0,492.0,583.51,5097.2184,TRAIN
SHP-000271,2018-02-01,South,Tamil Nadu,WH011,Rail,1052.0,2221.0,,14486.2504,TRAIN
SHP-000272,2018-02-01,South,Tamil Nadu,WH028,Air,253.0,392.0,669.88,614.8912,TRAIN
SHP-000273,2018-02-01,South,Tamil Nadu,WH004,Rail,1103.0,1380.0,574.04,9437.268,TRAIN
SHP-000274,2018-02-01,South,Tamil Nadu,WH008,Rail,1944.0,1938.0,672.95,23358.3264,TRAIN
SHP-000275,2018-02-01,South,Tamil Nadu,WH004,Rail,1993.0,1111.0,447.02,13728.1826,TRAIN
SHP-000276,2018-02-01,South,Tamil Nadu,WH031,,627.0,2214.0,453.55,8606.7036,TRAIN
SHP-000277,2018-02-01,South,Tamil Nadu,WH013,Road,955.0,1595.0,481.3,9443.995,TRAIN
SHP-000278,2018-02-01,South,Tamil Nadu,WH038,Road,1443.0,1628.0,415.37,14565.0648,TRAIN
SHP-000279,2018-02-01,South,Tamil Nadu,WH031,Air,838.0,401.0,497.32,2083.4356,TRAIN
SHP-000280,2018-02-01,South,Tamil Nadu,WH029,Road,857.0,1797.0,647.42,9548.1798,TRAIN
SHP-000281,2018-02-01,East,West Bengal,WH012,Rail,927.0,2455.0,700.07,14109.867,TRAIN
SHP-000282,2018-02-01,East,West Bengal,WH031,Rail,156.0,2381.0,532.98,2302.9032,TRAIN
SHP-000283,2018-02-01,East,West Bengal,WH022,Air,842.0,676.0,461.82,3528.9904,TRAIN
SHP-000284,2018-02-01,East,West Bengal,,Road,980.0,2133.0,653.29,12960.108,TRAIN
SHP-000285,2018-02-01,East,West Bengal,WH014,Road,261.0,1235.0,413.97,1998.477,TRAIN
SHP-000286,2018-02-01,East,West Bengal,WH034,Rail,1709.0,1553.0,673.19,16455.2774,TRAIN
SHP-000287,2018-02-01,East,West Bengal,WH016,Road,1518.0,327.0,691.35,3077.5932,TRAIN
SHP-000288,2018-02-01,East,West Bengal,,,80.0,1689.0,687.17,837.744,TRAIN
SHP-000289,2018-02-01,East,West Bengal,WH011,Rail,1401.0,2409.0,684.1,20925.0558,TRAIN
SHP-000290,2018-02-01,East,West Bengal,WH010,Rail,,568.0,532.1,5197.8816,TRAIN
SHP-000291,2018-02-01,East,West Bengal,WH041,Air,1710.0,1645.0,492.56,17440.29,TRAIN
SHP-000292,2018-02-01,East,West Bengal,WH034,Air,429.0,2064.0,646.23,5489.8272,TRAIN
SHP-000293,2018-02-01,East,West Bengal,WH037,Road,1243.0,548.0,562.85,4223.2168,TRAIN
SHP-000294,2018-02-01,East,West Bengal,WH010,Road,971.0,851.0,562.86,5123.1902,TRAIN
SHP-000295,2018-02-01,East,West Bengal,WH018,,124.0,855.0,417.91,657.324,TRAIN
SHP-000296,2018-02-01,East,West Bengal,WH031,Air,1544.0,763.0,504.49,7304.0464,TRAIN
SHP-000297,2018-02-01,East,West Bengal,WH048,Air,1862.0,1724.0,653.37,19902.5456,TRAIN
SHP-000298,2018-02-01,East,West Bengal,WH020,Road,1492.0,1506.0,433.9,,TRAIN
SHP-000299,2018-02-01,East,West Bengal,WH013,Air,1476.0,451.0,642.78,4127.1912,TRAIN
SHP-000300,2018-02-01,East,West Bengal,WH014,Road,1750.0,1749.0,532.84,18976.65,TRAIN
SHP-000301,2018-02-01,East,West Bengal,WH034,Rail,569.0,1525.0,659.11,5379.895,TRAIN
SHP-000302,2018-02-01,East,West Bengal,WH021,Rail,1481.0,664.0,585.35,6096.9808,TRAIN
SHP-000303,2018-02-01,East,West Bengal,WH036,Rail,1429.0,845.0,452.84,7486.531,TRAIN
SHP-000304,2018-02-01,East,West Bengal,WH046,Road,,2349.0,482.12,23724.4302,TRAIN
SHP-000305,2018-02-01,East,West Bengal,WH044,Road,320.0,2075.0,422.45,,TRAIN
SHP-000306,2018-02-01,East,West Bengal,WH026,Air,806.0,1686.0,410.1,8425.2792,TRAIN
SHP-000307,2018-02-01,East,West Bengal,WH008,Air,,2361.0,573.4,9061.0458,TRAIN
SHP-000308,2018-02-01,East,West Bengal,WH025,Air,1881.0,1952.0,717.84,22764.6144,TRAIN
SHP-000309,2018-02-01,East,West Bengal,WH019,Air,973.0,1574.0,569.38,9495.3124,TRAIN
SHP-000310,2018-02-01,East,West Bengal,WH050,Road,120.0,445.0,487.74,331.08,TRAIN
SHP-000311,2018-02-01,East,West Bengal,WH010,Rail,1320.0,364.0,592.68,2978.976,TRAIN
SHP-000312,2018-02-01,East,West Bengal,,Rail,1919.0,1355.0,553.15,16121.519,TRAIN
SHP-000313,2018-02-01,East,West Bengal,WH036,Air,731.0,1412.0,593.1,6399.4664,TRAIN
SHP-000314,2018-02-01,East,West Bengal,WH013,Road,1258.0,1017.0,687.2,7932.1932,TRAIN
SHP-000315,2018-02-01,East,West Bengal,WH008,Rail,,988.0,558.22,7234.3336,TRAIN
SHP-000316,2018-02-01,East,West Bengal,WH037,,1801.0,1513.0,627.76,,TRAIN
SHP-000317,2018-02-01,East,West Bengal,WH025,Road,1749.0,546.0,482.81,5920.7148,TRAIN
SHP-000318,2018-02-01,East,West Bengal,WH040,Road,1747.0,2161.0,704.91,23406.6554,TRAIN
SHP-000319,2018-02-01,East,West Bengal,WH041,Air,1719.0,1417.0,680.76,15102.1026,TRAIN
SHP-000320,2018-02-01,East,West Bengal,WH013,Rail,1402.0,390.0,452.05,3390.036,TRAIN
SHP-000321,2018-02-01,West,Maharashtra,WH038,,1288.0,108.0,464.69,862.4448,TRAIN
SHP-000322,2018-02-01,West,Maharashtra,WH015,Road,614.0,1815.0,643.07,6909.342,TRAIN
SHP-000323,2018-02-01,West,Maharashtra,WH028,Rail,473.0,2181.0,460.63,6396.0006,TRAIN
SHP-000324,2018-02-01,West,Maharashtra,WH028,Air,850.0,1467.0,582.5,7731.09,TRAIN
SHP-000325,2018-02-01,West,Maharashtra,WH014,Road,283.0,897.0,544.36,1573.8762,TRAIN
SHP-000326,2018-02-01,West,Maharashtra,WH022,Rail,1946.0,475.0,446.98,5730.97,TRAIN
SHP-000327,2018-02-01,West,Maharashtra,WH047,Rail,464.0,1885.0,658.85,5422.768,TRAIN
SHP-000328,2018-02-01,West,Maharashtra,WH021,Road,1436.0,1324.0,664.55,,TRAIN
SHP-000329,2018-02-01,West,Maharashtra,WH002,Rail,1854.0,2211.0,602.79,25415.0028,TRAIN
SHP-000330,2018-02-01,West,Maharashtra,WH022,Rail,1473.0,983.0,,8977.3458,TRAIN
SHP-000331,2018-02-01,West,Maharashtra,WH036,Rail,1878.0,1108.0,,12901.1088,TRAIN
SHP-000332,2018-02-01,West,Maharashtra,WH022,Rail,805.0,1581.0,542.88,7890.771,TRAIN
SHP-000333,2018-02-01,West,Maharashtra,WH046,,576.0,884.0,540.44,3156.9408,TRAIN
SHP-000334,2018-02-01,West,Maharashtra,WH020,Air,667.0,2237.0,456.25,9250.8898,TRAIN
SHP-000335,2018-02-01,West,Maharashtra,WH040,Air,1107.0,1961.0,706.92,13459.1274,TRAIN
SHP-000336,2018-02-01,West,Maharashtra,,Air,1887.0,967.0,550.49,11313.3198,TRAIN
SHP-000337,2018-02-01,West,Maharashtra,WH046,Air,666.0,1246.0,587.83,5144.9832,TRAIN
SHP-000338,2018-02-01,West,Maharashtra,WH002,Air,1006.0,1664.0,422.98,10378.7008,TRAIN
SHP-000339,2018-02-01,West,Maharashtra,WH009,Road,208.0,759.0,599.37,978.8064,TRAIN
SHP-000340,2018-02-01,West,Maharashtra,WH027,Air,1993.0,410.0,632.68,5066.206,TRAIN
SHP-000341,2018-02-01,West,Maharashtra,WH006,Rail,689.0,1932.0,435.42,8253.1176,TRAIN
SHP-000342,2018-02-01,West,Maharashtra,,Rail,294.0,2433.0,661.67,4434.8724,TRAIN
SHP-000343,2018-02-01,West,Maharashtra,WH037,Air,1957.0,1677.0,413.44,20347.7118,TRAIN
SHP-000344,2018-02-01,West,Maharashtra,WH005,Air,1880.0,235.0,707.12,2739.16,TRAIN
SHP-000345,2018-02-01,West,Maharashtra,WH048,Rail,1951.0,906.0,603.86,10959.1572,TRAIN
SHP-000346,2018-02-01,West,Maharashtra,WH008,Road,1972.0,2212.0,680.19,27044.7968,TRAIN
SHP-000347,2018-02-01,West,Maharashtra,WH024,Road,1472.0,1231.0,671.72,11234.5984,TRAIN
SHP-000348,2018-02-01,West,Maharashtra,WH011,,254.0,1446.0,706.49,2277.1608,TRAIN
SHP-000349,2018-02-01,West,Maharashtra,WH005,Rail,1124.0,2103.0,673.46,14655.3864,TRAIN
SHP-000350,2018-02-01,West,Maharashtra,WH012,Air,1615.0,784.0,573.26,7850.192,TRAIN
SHP-000351,2018-02-01,West,Maharashtra,WH049,Air,412.0,508.0,460.75,1297.6352,TRAIN
SHP-000352,2018-02-01,West,Maharashtra,WH038,Air,1073.0,1229.0,665.96,8176.0454,TRAIN
SHP-000353,2018-02-01,West,Maharashtra,WH013,Rail,1789.0,1503.0,563.6,16670.9754,TRAIN
SHP-000354,2018-02-01,West,Maharashtra,WH010,Air,1708.0,784.0,713.75,8302.2464,TRAIN
SHP-000355,2018-02-01,West,Maharashtra,WH037,Rail,719.0,2137.0,426.45,9526.3186,TRAIN
SHP-000356,2018-02-01,West,Maharashtra,WH034,Road,97.0,311.0,618.12,187.0354,TRAIN
SHP-000357,2018-02-01,West,Maharashtra,WH037,Rail,696.0,1894.0,716.08,8172.9888,TRAIN
SHP-000358,2018-02-01,West,Maharashtra,WH003,Air,376.0,391.0,669.73,911.4992,TRAIN
SHP-000359,2018-02-01,West,Maharashtra,WH032,Air,1458.0,611.0,516.28,,TRAIN
SHP-000360,2018-02-01,West,Maharashtra,WH023,Rail,1676.0,,595.98,4925.4288,TRAIN
SHP-000361,2018-02-01,Central,Madhya Pradesh,WH037,Rail,652.0,2445.0,602.36,9883.668,TRAIN
SHP-000362,2018-02-01,Central,Madhya Pradesh,WH030,Air,1304.0,486.0,691.96,3929.2128,TRAIN
SHP-000363,2018-02-01,Central,Madhya Pradesh,WH008,Air,1613.0,1561.0,440.33,15610.9366,TRAIN
SHP-000364,2018-02-01,Central,Madhya Pradesh,WH022,,,269.0,688.18,2771.8836,TRAIN
SHP-000365,2018-02-01,Central,Madhya Pradesh,WH027,Road,520.0,1195.0,490.02,3852.68,TRAIN
SHP-000366,2018-02-01,Central,Madhya Pradesh,WH019,Air,147.0,133.0,709.16,121.2162,TRAIN
SHP-000367,2018-02-01,Central,Madhya Pradesh,WH047,Rail,626.0,1475.0,418.46,5724.77,TRAIN
SHP-000368,2018-02-01,Central,Madhya Pradesh,WH049,Rail,1587.0,754.0,531.0,7418.9076,TRAIN
SHP-000369,2018-02-01,Central,Madhya Pradesh,WH016,Road,1602.0,2189.0,459.75,21742.0236,TRAIN
SHP-000370,2018-02-01,Central,Madhya Pradesh,WH033,Rail,902.0,1319.0,718.52,7376.3756,TRAIN
SHP-000371,2018-02-01,Central,Madhya Pradesh,WH045,,1456.0,136.0,402.1,1227.6992,TRAIN
SHP-000372,2018-02-01,Central,Madhya Pradesh,WH035,Rail,128.0,1511.0,405.84,1199.1296,TRAIN
SHP-000373,2018-02-01,Central,Madhya Pradesh,WH005,Air,1298.0,1624.0,421.64,13069.3024,TRAIN
SHP-000374,2018-02-01,Central,Madhya Pradesh,WH027,Air,1062.0,1767.0,541.54,11634.6348,TRAIN
SHP-000375,2018-02-01,Central,Madhya Pradesh,WH042,Air,669.0,1097.0,614.15,4550.1366,TRAIN
SHP-000376,2018-02-01,Central,Madhya Pradesh,WH008,Road,972.0,1963.0,588.99,,TRAIN
SHP-000377,2018-02-01,Central,Madhya Pradesh,,Road,574.0,2314.0,519.01,8235.0632,TRAIN
SHP-000378,2018-02-01,Central,Madhya Pradesh,WH030,Road,1504.0,374.0,536.14,3487.4752,TRAIN
SHP-000379,2018-02-01,Central,Madhya Pradesh,WH047,Rail,1478.0,2406.0,462.48,22047.6216,TRAIN
SHP-000380,2018-02-01,Central,Madhya Pradesh,WH012,Road,1324.0,668.0,641.1,5483.4784,TRAIN
SHP-000381,2018-02-01,Central,Madhya Pradesh,WH034,Rail,1572.0,848.0,437.51,8264.9472,TRAIN
SHP-000382,2018-02-01,Central,Madhya Pradesh,WH045,Air,1220.0,1174.0,529.07,8880.136,TRAIN
SHP-000383,2018-02-01,Central,Madhya Pradesh,WH020,Road,925.0,728.0,585.11,4175.08,TRAIN
SHP-000384,2018-02-01,Central,Madhya Pradesh,WH020,Rail,1080.0,702.0,480.65,4700.592,TRAIN
SHP-000385,2018-02-01,Central,Madhya Pradesh,WH050,,1144.0,316.0,443.72,2241.3248,TRAIN
SHP-000386,2018-02-01,Central,Madhya Pradesh,WH019,Air,1149.0,2405.0,504.26,17132.739,TRAIN
SHP-000387,2018-02-01,Central,Madhya Pradesh,WH021,Rail,249.0,2178.0,669.02,3362.3964,TRAIN
SHP-000388,2018-02-01,Central,Madhya Pradesh,WH012,,1812.0,670.0,436.49,7527.048,TRAIN
SHP-000389,2018-02-01,Central,Madhya Pradesh,WH035,Air,1157.0,1476.0,479.18,10587.9384,TRAIN
SHP-000390,2018-02-01,Central,Madhya Pradesh,WH004,Air,911.0,127.0,408.14,717.3214,TRAIN
SHP-000391,2018-02-01,Central,Madhya Pradesh,WH047,Rail,1097.0,1418.0,598.69,9644.3852,TRAIN
SHP-000392,2018-02-01,Central,Madhya Pradesh,WH046,Road,,1477.0,563.1,17847.7726,TRAIN
SHP-000393,2018-02-01,Central,Madhya Pradesh,WH050,Rail,1254.0,,385.15,6134.3172,TRAIN
SHP-000394,2018-02-01,Central,Madhya Pradesh,WH011,Road,1743.0,158.0,540.32,1707.4428,TRAIN
SHP-000395,2018-02-01,Central,Madhya Pradesh,WH046,Air,1272.0,1595.0,577.62,12578.808,TRAIN
SHP-000396,2018-02-01,Central,Madhya Pradesh,WH012,Air,874.0,750.0,613.3,4064.1,TRAIN
SHP-000397,2018-02-01,Central,Madhya Pradesh,WH043,Rail,741.0,1603.0,567.89,7364.5026,TRAIN
SHP-000398,2018-02-01,Central,Madhya Pradesh,WH043,Air,396.0,1218.0,454.94,2990.4336,TRAIN
SHP-000399,2018-02-01,Central,Madhya Pradesh,WH034,Road,1987.0,2156.0,419.51,26560.6264,TRAIN
SHP-000400,2018-02-01,Central,Madhya Pradesh,WH043,Road,253.0,820.0,677.08,1286.252,TRAIN
SHP-000401,2018-03-01,North,Delhi,WH041,Air,227.0,1273.0,690.91,1791.6202,TRAIN
SHP-000402,2018-03-01,North,Delhi,WH005,Rail,224.0,1152.0,398.71,1599.8976,TRAIN
SHP-000403,2018-03-01,North,Delhi,WH034,Road,704.0,497.0,701.66,2169.3056,TRAIN
SHP-000404,2018-03-01,North,Delhi,WH038,Rail,1769.0,1301.0,638.5,14269.1078,TRAIN
SHP-000405,2018-03-01,North,Delhi,WH028,Air,1331.0,1663.0,598.27,13723.4086,TRAIN
SHP-000406,2018-03-01,North,Delhi,WH019,Road,705.0,2337.0,504.88,10215.027,TRAIN
SHP-000407,2018-03-01,North,Delhi,WH018,Air,305.0,355.0,535.45,671.305,TRAIN
SHP-000408,2018-03-01,North,Delhi,,Road,1231.0,2496.0,,19049.9712,TRAIN
SHP-000409,2018-03-01,North,Delhi,WH030,Air,1748.0,394.0,614.65,4270.0144,TRAIN
SHP-000410,2018-03-01,North,Delhi,WH032,Road,,1015.0,654.89,10031.042,TRAIN
SHP-000411,2018-03-01,North,Delhi,WH036,Air,1246.0,808.0,706.2,6241.9616,TRAIN
SHP-000412,2018-03-01,North,Delhi,WH043,Rail,182.0,1155.0,536.12,,TRAIN
SHP-000413,2018-03-01,North,Delhi,WH019,Air,,2034.0,618.06,14742.0252,TRAIN
SHP-000414,2018-03-01,North,Delhi,WH035,Road,455.0,1510.0,628.87,4259.71,TRAIN
SHP-000415,2018-03-01,North,Delhi,WH008,Air,820.0,1910.0,,9710.44,TRAIN
SHP-000416,2018-03-01,North,Delhi,WH043,Rail,314.0,1542.0,650.9,3001.9656,TRAIN
SHP-000417,2018-03-01,North,Delhi,WH046,Air,1780.0,1849.0,478.89,20405.564,TRAIN
SHP-000418,2018-03-01,North,Delhi,WH032,,364.0,554.0,630.54,1250.2672,TRAIN
SHP-000419,2018-03-01,North,Delhi,WH039,Rail,1838.0,1688.0,556.66,19235.7728,TRAIN
SHP-000420,2018-03-01,North,Delhi,,Air,1269.0,1891.0,,14878.0098,TRAIN
SHP-000421,2018-03-01,North,Delhi,WH029,Road,1480.0,1391.0,618.24,12763.816,TRAIN
SHP-000422,2018-03-01,North,Delhi,WH039,Road,684.0,1589.0,423.54,6738.6312,TRAIN
SHP-000423,2018-03-01,North,Delhi,WH028,Air,,1158.0,,,TRAIN
SHP-000424,2018-03-01,North,Delhi,WH017,Road,873.0,1922.0,599.05,10403.0172,TRAIN
SHP-000425,2018-03-01,North,Delhi,WH012,Air,777.0,1833.0,505.7,8830.2942,TRAIN
SHP-000426,2018-03-01,North,Delhi,WH047,Road,649.0,2183.0,540.63,8783.9554,TRAIN
SHP-000427,2018-03-01,North,Delhi,WH004,Rail,1939.0,527.0,661.43,6335.4886,TRAIN
SHP-000428,2018-03-01,North,Delhi,WH045,Rail,1617.0,1393.0,586.41,13965.3822,TRAIN
SHP-000429,2018-03-01,North,Delhi,WH034,Rail,920.0,2230.0,699.32,12719.92,TRAIN
SHP-000430,2018-03-01,North,Delhi,WH006,Air,536.0,176.0,437.74,584.8832,TRAIN
SHP-000431,2018-03-01,North,Delhi,WH025,Rail,886.0,1197.0,517.33,6575.3604,TRAIN
SHP-000432,2018-03-01,North,Delhi,WH032,Air,1552.0,1046.0,424.22,10065.0304,TRAIN
SHP-000433,2018-03-01,North,Delhi,WH004,Rail,1984.0,1473.0,381.45,18119.0784,TRAIN
SHP-000434,2018-03-01,North,Delhi,WH024,Air,531.0,2457.0,673.96,8088.9354,TRAIN
SHP-000435,2018-03-01,North,Delhi,WH003,Road,557.0,1653.0,585.69,5708.4702,TRAIN
SHP-000436,2018-03-01,North,Delhi,,Road,420.0,1313.0,557.29,3419.052,TRAIN
SHP-000437,2018-03-01,North,Delhi,WH048,Road,620.0,1584.0,709.03,6088.896,TRAIN
SHP-000438,2018-03-01,North,Delhi,WH027,Air,138.0,1203.0,614.93,1029.2868,TRAIN
SHP-000439,2018-03-01,North,Delhi,WH026,Air,1123.0,1532.0,651.33,10666.7032,TRAIN
SHP-000440,2018-03-01,North,Delhi,WH028,Road,758.0,226.0,677.68,1062.1096,TRAIN
SHP-000441,2018-03-01,South,Tamil Nadu,WH046,,1213.0,1675.0,530.24,12597.005,TRAIN
SHP-000442,2018-03-01,South,Tamil Nadu,WH019,Rail,975.0,2233.0,580.06,13498.485,TRAIN
SHP-000443,2018-03-01,South,Tamil Nadu,WH016,Rail,1640.0,1266.0,518.61,12872.688,TRAIN
SHP-000444,2018-03-01,South,Tamil Nadu,WH015,Rail,690.0,738.0,565.78,3157.164,TRAIN
SHP-000445,2018-03-01,South,Tamil Nadu,WH040,Road,1780.0,618.0,458.69,6820.248,TRAIN
SHP-000446,2018-03-01,South,Tamil Nadu,WH026,Air,183.0,1738.0,685.33,1971.9348,TRAIN
SHP-000447,2018-03-01,South,Tamil Nadu,WH022,Air,,1547.0,702.18,10723.1852,TRAIN
SHP-000448,2018-03-01,South,Tamil Nadu,WH030,Rail,1322.0,1088.0,644.23,8917.6832,TRAIN
SHP-000449,2018-03-01,South,Tamil Nadu,WH025,Road,55.0,1758.0,538.31,599.478,TRAIN
SHP-000450,2018-03-01,South,Tamil Nadu,WH023,Road,863.0,522.0,504.29,2793.0132,TRAIN
SHP-000451,2018-03-01,South,Tamil Nadu,WH011,,1954.0,374.0,,4530.9352,TRAIN
SHP-000452,2018-03-01,South,Tamil Nadu,WH014,Air,1473.0,1924.0,692.99,17571.1224,TRAIN
SHP-000453,2018-03-01,South,Tamil Nadu,WH031,Rail,1770.0,2355.0,541.91,25843.77,TRAIN
SHP-000454,2018-03-01,South,Tamil Nadu,WH044,Road,736.0,509.0,613.24,2322.6688,TRAIN
SHP-000455,2018-03-01,South,Tamil Nadu,WH035,Rail,121.0,1277.0,515.04,958.0054,TRAIN
SHP-000456,2018-03-01,South,Tamil Nadu,WH004,Air,1154.0,2291.0,446.16,16391.6468,TRAIN
SHP-000457,2018-03-01,South,Tamil Nadu,WH018,Air,483.0,138.0,498.04,413.2548,TRAIN
SHP-000458,2018-03-01,South,Tamil Nadu,WH012,Air,1037.0,1448.0,700.74,9309.7712,TRAIN
SHP-000459,2018-03-01,South,Tamil Nadu,WH026,Air,425.0,1789.0,610.03,4714.015,TRAIN
SHP-000460,2018-03-01,South,Tamil Nadu,WH007,Rail,280.0,842.0,603.54,1461.712,TRAIN
SHP-000461,2018-03-01,South,Tamil Nadu,WH047,Rail,1360.0,653.0,444.71,5506.096,TRAIN
SHP-000462,2018-03-01,South,Tamil Nadu,WH047,Road,1806.0,1906.0,695.04,21341.8632,TRAIN
SHP-000463,2018-03-01,South,Tamil Nadu,WH025,Rail,817.0,1023.0,675.39,5181.9042,TRAIN
SHP-000464,2018-03-01,South,Tamil Nadu,WH021,Rail,1816.0,1762.0,705.15,19838.7104,TRAIN
SHP-000465,2018-03-01,South,Tamil Nadu,WH004,Rail,1653.0,1656.0,,16971.6816,TRAIN
SHP-000466,2018-03-01,South,Tamil Nadu,WH016,Rail,1719.0,1104.0,427.22,11766.2112,TRAIN
SHP-000467,2018-03-01,South,Tamil Nadu,WH010,Air,408.0,1824.0,416.33,4613.9904,TRAIN
SHP-000468,2018-03-01,South,Tamil Nadu,WH003,Road,939.0,2250.0,589.85,13099.05,TRAIN
SHP-000469,2018-03-01,South,Tamil Nadu,WH028,Rail,1050.0,1310.0,634.56,8528.1,TRAIN
SHP-000470,2018-03-01,South,Tamil Nadu,WH009,Air,691.0,1142.0,525.94,4892.5564,TRAIN
SHP-000471,2018-03-01,South,Tamil Nadu,WH021,Air,500.0,840.0,487.68,2604.0,TRAIN
SHP-000472,2018-03-01,South,Tamil Nadu,WH025,Road,1371.0,1055.0,442.61,8967.711,TRAIN
SHP-000473,2018-03-01,South,Tamil Nadu,WH035,Air,607.0,2456.0,633.76,9242.9104,TRAIN
SHP-000474,2018-03-01,South,Tamil Nadu,WH009,Rail,949.0,1386.0,514.57,8154.9468,TRAIN
SHP-000475,2018-03-01,South,Tamil Nadu,WH015,Road,731.0,843.0,591.35,3820.6446,TRAIN
SHP-000476,2018-03-01,South,Tamil Nadu,WH023,Air,298.0,1009.0,457.98,1864.2284,TRAIN
SHP-000477,2018-03-01,South,Tamil Nadu,WH003,Road,1098.0,1156.0,613.72,7869.5856,TRAIN
SHP-000478,2018-03-01,South,Tamil Nadu,WH001,Air,265.0,254.0,671.89,417.322,TRAIN
SHP-000479,2018-03-01,South,Tamil Nadu,WH043,Road,694.0,490.0,424.88,2108.372,TRAIN
SHP-000480,2018-03-01,South,Tamil Nadu,WH045,Rail,202.0,280.0,406.47,350.672,TRAIN
SHP-000481,2018-03-01,East,West Bengal,WH016,Air,561.0,534.0,473.87,1857.3588,TRAIN
SHP-000482,2018-03-01,East,West Bengal,WH028,Road,1976.0,1204.0,416.63,14750.4448,TRAIN
SHP-000483,2018-03-01,East,West Bengal,WH004,Rail,1429.0,839.0,413.87,7433.3722,TRAIN
SHP-000484,2018-03-01,East,West Bengal,WH019,Rail,1045.0,2114.0,644.8,13696.606,TRAIN
SHP-000485,2018-03-01,East,West Bengal,WH011,Rail,471.0,1452.0,674.1,4240.1304,TRAIN
SHP-000486,2018-03-01,East,West Bengal,WH050,,811.0,1516.0,535.6,7622.7512,TRAIN
SHP-000487,2018-03-01,East,West Bengal,WH046,Road,1976.0,846.0,421.97,10364.5152,TRAIN
SHP-000488,2018-03-01,East,West Bengal,WH048,Rail,1015.0,1402.0,614.95,8822.786,TRAIN
SHP-000489,2018-03-01,East,West Bengal,WH031,Air,836.0,1419.0,550.89,7354.9608,TRAIN
SHP-000490,2018-03-01,East,West Bengal,WH036,Rail,288.0,694.0,538.46,1239.2064,TRAIN
SHP-000491,2018-03-01,East,West Bengal,WH008,Rail,589.0,405.0,709.45,1478.979,TRAIN
SHP-000492,2018-03-01,East,West Bengal,,Road,637.0,1575.0,574.03,6220.305,TRAIN
SHP-000493,2018-03-01,East,West Bengal,WH038,Rail,272.0,1219.0,598.81,,TRAIN
SHP-000494,2018-03-01,East,West Bengal,WH021,Rail,959.0,2165.0,506.6,12872.657,TRAIN
SHP-000495,2018-03-01,East,West Bengal,WH003,Rail,704.0,127.0,695.09,554.3296,TRAIN
SHP-000496,2018-03-01,East,West Bengal,WH037,Rail,1767.0,1955.0,629.16,21417.807,TRAIN
SHP-000497,2018-03-01,East,West Bengal,WH012,Air,1644.0,1200.0,704.97,12231.36,TRAIN
SHP-000498,2018-03-01,East,West Bengal,WH040,Rail,1032.0,1695.0,615.1,10845.288,TRAIN
SHP-000499,2018-03-01,East,West Bengal,WH037,Air,1084.0,1835.0,617.6,12332.668,TRAIN
SHP-000500,2018-03-01,East,West Bengal,WH041,Road,1232.0,,463.06,9043.8656,TRAIN
SHP-000501,2018-03-01,East,West Bengal,WH027,Air,159.0,1294.0,431.06,1275.6252,TRAIN
SHP-000502,2018-03-01,East,West Bengal,WH018,Road,601.0,2279.0,477.92,8492.0098,TRAIN
SHP-000503,2018-03-01,East,West Bengal,,Rail,863.0,1273.0,672.71,,TRAIN
SHP-000504,2018-03-01,East,West Bengal,WH044,,1819.0,2273.0,446.37,25634.4394,TRAIN
SHP-000505,2018-03-01,East,West Bengal,WH032,Rail,1062.0,483.0,456.94,3180.2652,TRAIN
