Signal_Record_ID,Date,Region,State,Max_Temp_C,Min_Temp_C,Cooling_Degree_Days,Consumer_Confidence_Index,Google_Trends_AC_Index,COVID_Impact_Score,Heatwave_Severity_Score,Semiconductor_Shortage_Score,Festive_Multiplier,Composite_Demand_Index,Forecast_AC_Units_Next_Month_TARGET,Split_Tag
SIG-000181,2018-01-01,Central,Madhya Pradesh,17.3832,9.2887,0.0,99.9178,8.0,0.0,0.0,0.0,1.2,0.1219,335.0,TRAIN
SIG-000182,2018-01-01,Central,Madhya Pradesh,16.1143,4.3117,0.0,101.1723,8.0,0.0,0.0,,1.2,0.1243,351.0,TRAIN
SIG-000183,2018-01-01,Central,Madhya Pradesh,17.0831,6.8351,0.0,93.8963,8.0,0.0,0.0,0.0,1.2,0.1107,424.0,TRAIN
SIG-000184,2018-01-01,Central,Madhya Pradesh,15.5544,5.258,0.0,110.4374,8.0,0.0,0.0,0.0,1.2,0.1417,300.0,TRAIN
SIG-000185,2018-01-01,Central,Madhya Pradesh,15.1285,6.5844,0.0,101.8268,8.0,0.0,,0.0,1.2,0.1255,273.0,TRAIN
SIG-000186,2018-01-01,Central,Madhya Pradesh,14.8342,3.3049,0.0,107.4957,8.0,0.0,0.0,0.0,1.2,0.1362,286.0,TRAIN
SIG-000187,2018-01-01,Central,Madhya Pradesh,17.2281,6.2456,0.0,105.2414,8.0,0.0,0.0,0.0,1.2,0.1319,373.0,TRAIN
SIG-000188,2018-01-01,Central,Madhya Pradesh,15.2014,6.7691,0.0,114.5674,8.0,0.0,0.0,0.0,1.2,0.1494,226.0,TRAIN
SIG-000189,2018-01-01,Central,Madhya Pradesh,14.5434,5.6007,0.0,91.015,8.0,0.0,0.0,0.0,1.2,0.1053,215.0,TRAIN
SIG-000190,2018-01-01,Central,Madhya Pradesh,15.8067,5.4006,0.0,104.1805,8.0,0.0,0.0,0.0,1.2,0.1299,336.0,TRAIN
SIG-000191,2018-01-01,Central,Madhya Pradesh,16.0164,6.5922,0.0,108.1024,8.0,0.0,0.0,0.0,1.2,0.1373,261.0,TRAIN
SIG-000192,2018-01-01,Central,Madhya Pradesh,17.3982,9.2281,0.0,95.8769,8.0,0.0,0.0,0.0,1.2,0.1144,387.0,TRAIN
SIG-000193,2018-01-01,Central,Madhya Pradesh,12.2645,1.8857,0.0,112.0628,8.0,0.0,0.0,0.0,1.2,0.1447,193.0,TRAIN
SIG-000194,2018-01-01,Central,Madhya Pradesh,17.382,,0.0,105.2668,8.0,0.0,0.0,0.0,1.2,0.132,382.0,TRAIN
SIG-000195,2018-01-01,Central,Madhya Pradesh,16.8268,7.6207,0.0,110.6972,8.0,0.0,0.0,0.0,1.2,0.1422,382.0,TRAIN
SIG-000196,2018-01-01,Central,Madhya Pradesh,17.5602,6.168,0.0,96.2648,8.0,0.0,0.0,0.0,1.2,0.1151,408.0,TRAIN
SIG-000197,2018-01-01,Central,Madhya Pradesh,15.9906,5.3672,0.0,93.9897,8.0,0.0,0.0,0.0,1.2,0.1108,292.0,TRAIN
SIG-000198,2018-01-01,Central,Madhya Pradesh,14.0671,3.5414,0.0,91.2265,9.0,0.0,0.0,0.0,1.2,0.1068,173.0,TRAIN
SIG-000199,2018-01-01,Central,Madhya Pradesh,14.1788,5.6191,0.0,112.9927,8.0,0.0,0.0,0.0,1.2,0.1465,242.0,TRAIN
SIG-000200,2018-01-01,Central,Madhya Pradesh,15.1976,5.1791,0.0,96.947,8.0,0.0,0.0,0.0,1.2,0.1164,209.0,TRAIN
SIG-000201,2018-02-01,North,Delhi,13.8106,3.6711,0.0,103.9854,8.0,0.0,0.0,0.0,1.0,0.1296,237.0,TRAIN
SIG-000202,2018-02-01,North,Delhi,13.9147,5.8897,0.0,99.5896,8.0,0.0,0.0,0.0,1.0,0.1213,237.0,TRAIN
SIG-000203,2018-02-01,North,Delhi,14.5516,5.0179,0.0,93.8482,8.0,0.0,0.0,0.0,1.0,0.1106,280.0,TRAIN
SIG-000204,2018-02-01,North,Delhi,16.3183,4.5799,0.0,105.6903,8.0,0.0,0.0,0.0,1.0,0.1328,310.0,TRAIN
SIG-000205,2018-02-01,North,Delhi,16.5899,8.4043,0.0,90.0712,11.0,0.0,0.0,0.0,1.0,0.1071,333.0,TRAIN
SIG-000206,2018-02-01,North,Delhi,15.209,4.5354,0.0,101.8909,8.0,0.0,0.0,0.0,1.0,0.1256,356.0,TRAIN
SIG-000207,2018-02-01,North,Delhi,,4.686,0.0,102.3138,8.0,0.0,0.0,0.0,1.0,0.1264,209.0,TRAIN
SIG-000208,2018-02-01,North,Delhi,16.5675,5.4786,0.0,96.3161,14.0,0.0,0.0,0.0,1.0,0.1224,387.0,TRAIN
SIG-000209,2018-02-01,North,Delhi,16.0019,6.8181,0.0,114.3437,8.0,0.0,0.0,0.0,1.0,0.149,339.0,TRAIN
SIG-000210,2018-02-01,North,Delhi,17.6288,7.4547,0.0,109.116,8.0,0.0,0.0,0.0,1.0,0.1392,333.0,TRAIN
SIG-000211,2018-02-01,North,Delhi,15.5238,6.2582,0.0,98.0198,8.0,0.0,0.0,0.0,1.0,0.1184,377.0,TRAIN
SIG-000212,2018-02-01,North,Delhi,16.8992,7.7288,0.0,106.6179,8.0,0.0,0.0,0.0,1.0,0.1345,418.0,TRAIN
SIG-000213,2018-02-01,North,Delhi,12.4818,1.9769,,106.3031,8.0,0.0,0.0,,1.0,0.1339,220.0,TRAIN
SIG-000214,2018-02-01,North,Delhi,15.5918,3.9003,0.0,97.2058,8.0,0.0,0.0,0.0,1.0,0.1169,,TRAIN
SIG-000215,2018-02-01,North,Delhi,16.8318,6.9982,0.0,110.7398,8.0,0.0,,0.0,1.0,0.1422,411.0,TRAIN
SIG-000216,2018-02-01,North,Delhi,13.3256,1.5152,0.0,98.2411,8.0,0.0,,0.0,1.0,0.1188,146.0,TRAIN
SIG-000217,2018-02-01,North,Delhi,13.3753,1.782,0.0,110.1824,8.0,0.0,0.0,0.0,1.0,0.1412,278.0,TRAIN
SIG-000218,2018-02-01,North,Delhi,14.5436,4.2914,0.0,93.0721,8.0,0.0,0.0,0.0,1.0,0.1091,253.0,TRAIN
SIG-000219,2018-02-01,North,Delhi,15.8323,7.4844,0.0,108.4464,8.0,0.0,0.0,0.0,1.0,0.1379,289.0,TRAIN
SIG-000220,2018-02-01,North,Delhi,13.5647,2.5656,0.0,114.1734,8.0,0.0,0.0,0.0,,0.1487,137.0,TRAIN
SIG-000221,2018-02-01,North,Delhi,17.1283,7.267,0.0,108.4134,8.0,0.0,0.0,0.0,1.0,0.1379,455.0,TRAIN
SIG-000222,2018-02-01,North,Delhi,15.8845,4.8602,0.0,106.4145,8.0,0.0,0.0,0.0,1.0,0.1341,270.0,TRAIN
SIG-000223,2018-02-01,North,Delhi,14.9273,3.8804,0.0,98.321,8.0,0.0,0.0,0.0,1.0,0.119,363.0,TRAIN
SIG-000224,2018-02-01,North,Delhi,15.7764,5.5266,0.0,112.9182,8.0,0.0,0.0,0.0,1.0,0.1463,314.0,TRAIN
SIG-000225,2018-02-01,North,Delhi,12.7824,,0.0,,8.0,0.0,0.0,0.0,1.0,0.1291,254.0,TRAIN
SIG-000226,2018-02-01,North,Delhi,14.111,4.0232,,114.6686,8.0,0.0,0.0,0.0,1.0,0.1496,330.0,TRAIN
SIG-000227,2018-02-01,North,Delhi,15.2021,7.0415,0.0,,8.0,0.0,0.0,0.0,1.0,0.1151,342.0,TRAIN
SIG-000228,2018-02-01,North,Delhi,15.0441,6.0047,0.0,105.5807,8.0,0.0,0.0,0.0,1.0,0.1326,344.0,TRAIN
SIG-000229,2018-02-01,North,Delhi,17.3362,9.2086,0.0,108.9626,8.0,0.0,0.0,0.0,1.0,0.1389,450.0,TRAIN
SIG-000230,2018-02-01,North,Delhi,14.8056,3.488,0.0,94.6508,8.0,0.0,0.0,0.0,1.0,0.1121,289.0,TRAIN
SIG-000231,2018-02-01,North,Delhi,16.4178,6.5995,0.0,102.4223,8.0,0.0,0.0,0.0,1.0,0.1266,395.0,TRAIN
SIG-000232,2018-02-01,North,Delhi,17.3713,5.9653,0.0,101.4332,8.0,0.0,0.0,0.0,1.0,0.1248,316.0,TRAIN
SIG-000233,2018-02-01,North,Delhi,17.4995,9.4259,0.0,101.6888,8.0,0.0,0.0,0.0,1.0,0.1253,284.0,TRAIN
SIG-000234,2018-02-01,North,Delhi,16.3407,8.1215,0.0,98.5695,8.0,0.0,0.0,,1.0,0.1194,306.0,TRAIN
SIG-000235,2018-02-01,North,Delhi,14.5304,6.4316,0.0,107.368,8.0,0.0,,0.0,1.0,0.1359,257.0,TRAIN
SIG-000236,2018-02-01,North,Delhi,12.208,3.4306,0.0,108.3485,8.0,0.0,0.0,0.0,1.0,0.1378,120.0,TRAIN
SIG-000237,2018-02-01,North,Delhi,13.4906,4.5406,0.0,106.9234,8.0,0.0,0.0,0.0,1.0,0.1351,277.0,TRAIN
SIG-000238,2018-02-01,North,Delhi,12.4093,0.6247,0.0,110.4213,8.0,0.0,0.0,0.0,1.0,0.1416,221.0,TRAIN
SIG-000239,2018-02-01,North,Delhi,15.8693,5.5632,0.0,97.5446,8.0,0.0,0.0,0.0,1.0,0.1175,284.0,TRAIN
SIG-000240,2018-02-01,North,Delhi,12.831,3.9828,0.0,93.9892,8.0,0.0,0.0,0.0,1.0,,168.0,TRAIN
SIG-000241,2018-02-01,South,Tamil Nadu,28.786,17.0382,147.3636,92.8967,31.0,0.0,0.0,0.0,1.0,0.1855,590.0,TRAIN
SIG-000242,2018-02-01,South,Tamil Nadu,29.0989,,178.9928,106.2823,28.0,0.0,0.0,0.0,1.0,0.2175,571.0,TRAIN
SIG-000243,2018-02-01,South,Tamil Nadu,27.0389,17.6065,129.681,106.7578,28.0,0.0,0.0,0.0,1.0,0.202,508.0,TRAIN
SIG-000244,2018-02-01,South,Tamil Nadu,28.1715,18.6809,162.7848,90.9733,24.0,0.0,0.0,0.0,1.0,0.1786,491.0,TRAIN
SIG-000245,2018-02-01,South,Tamil Nadu,29.1786,19.6627,,90.6264,21.0,0.0,0.0,0.0,1.0,0.1843,569.0,TRAIN
SIG-000246,2018-02-01,South,Tamil Nadu,29.3518,20.3895,206.1193,108.3805,33.0,0.0,0.0,0.0,1.0,0.2365,542.0,TRAIN
SIG-000247,2018-02-01,South,Tamil Nadu,29.5691,18.7539,184.8451,96.3,24.0,0.0,0.0,0.0,1.0,0.196,558.0,TRAIN
SIG-000248,2018-02-01,South,Tamil Nadu,28.6297,17.3212,149.2641,97.2769,20.0,0.0,0.0,0.0,1.0,0.1811,506.0,TRAIN
SIG-000249,2018-02-01,South,Tamil Nadu,27.5769,19.3898,164.4999,106.9116,29.0,0.0,0.0,0.0,1.0,0.2151,480.0,TRAIN
SIG-000250,2018-02-01,South,Tamil Nadu,25.8126,15.2031,75.2361,100.4039,9.0,0.0,0.0,0.0,1.0,0.1491,494.0,TRAIN
SIG-000251,2018-02-01,South,Tamil Nadu,29.6361,17.9187,173.3221,97.7769,30.0,0.0,0.0,0.0,1.0,0.2021,565.0,TRAIN
SIG-000252,2018-02-01,South,Tamil Nadu,27.7029,17.2081,133.6654,101.1304,26.0,0.0,0.0,0.0,,0.1904,534.0,TRAIN
SIG-000253,2018-02-01,South,Tamil Nadu,31.459,22.2645,265.8527,94.4709,45.0,0.0,0.0,0.0,1.0,,577.0,TRAIN
SIG-000254,2018-02-01,South,Tamil Nadu,26.458,15.7673,93.3797,98.2118,15.0,0.0,0.0,0.0,1.0,0.1583,556.0,TRAIN
SIG-000255,2018-02-01,South,Tamil Nadu,27.3392,18.6108,149.2503,112.8969,30.0,0.0,0.0,0.0,1.0,0.2224,500.0,TRAIN
SIG-000256,2018-02-01,South,Tamil Nadu,29.6712,20.142,207.199,93.9429,41.0,0.0,0.0,0.0,1.0,0.2194,,TRAIN
SIG-000257,2018-02-01,South,Tamil Nadu,27.4103,18.1758,143.7903,90.9575,23.0,0.0,0.0,0.0,1.0,0.1711,492.0,TRAIN
SIG-000258,2018-02-01,South,Tamil Nadu,27.3509,18.6002,149.2661,105.1098,30.0,0.0,0.0,0.0,1.0,0.2078,460.0,TRAIN
SIG-000259,2018-02-01,South,Tamil Nadu,28.6248,18.7912,171.2405,114.7333,36.0,0.0,0.0,0.0,,0.2404,589.0,TRAIN
SIG-000260,2018-02-01,South,Tamil Nadu,27.5749,15.9198,112.4202,98.0689,23.0,0.0,0.0,0.0,1.0,0.174,474.0,TRAIN
SIG-000261,2018-02-01,South,Tamil Nadu,25.9189,16.8359,101.323,90.4666,10.0,0.0,0.0,0.0,1.0,0.1404,491.0,TRAIN
SIG-000262,2018-02-01,South,Tamil Nadu,28.8894,17.3167,,99.6976,33.0,0.0,0.0,0.0,1.0,0.2026,500.0,TRAIN
SIG-000263,2018-02-01,South,Tamil Nadu,25.9502,17.0623,105.1873,102.8409,19.0,0.0,0.0,0.0,1.0,0.1757,493.0,TRAIN
SIG-000264,2018-02-01,South,Tamil Nadu,25.6125,16.33,89.1382,102.4037,12.0,0.0,0.0,0.0,1.0,0.1611,457.0,TRAIN
SIG-000265,2018-02-01,South,Tamil Nadu,31.0595,20.978,240.5627,98.6762,,0.0,0.0,0.0,1.0,0.2382,667.0,TRAIN
SIG-000266,2018-02-01,South,Tamil Nadu,27.6338,19.2463,163.2024,105.311,17.0,0.0,0.0,0.0,1.0,0.1973,516.0,TRAIN
SIG-000267,2018-02-01,South,Tamil Nadu,27.9473,19.3495,169.4522,98.2481,31.0,0.0,0.0,0.0,1.0,0.2029,567.0,TRAIN
SIG-000268,2018-02-01,South,Tamil Nadu,28.9085,20.0533,194.426,112.2646,31.0,0.0,0.0,0.0,1.0,0.2375,501.0,TRAIN
SIG-000269,2018-02-01,South,Tamil Nadu,27.8123,16.5815,125.9071,100.5718,25.0,0.0,0.0,0.0,1.0,0.1855,570.0,TRAIN
SIG-000270,2018-02-01,South,Tamil Nadu,27.8144,18.657,157.0707,101.9067,28.0,0.0,0.0,0.0,1.0,0.202,501.0,TRAIN
SIG-000271,2018-02-01,South,Tamil Nadu,26.8721,16.8903,116.4354,,19.0,0.0,0.0,0.0,1.0,0.1658,477.0,TRAIN
SIG-000272,2018-02-01,South,Tamil Nadu,27.8018,19.4089,168.1606,97.8967,14.0,0.0,0.0,0.0,1.0,0.1814,509.0,TRAIN
SIG-000273,2018-02-01,South,Tamil Nadu,29.0071,18.2186,168.3845,102.1035,26.0,0.0,0.0,0.0,1.0,0.2038,635.0,TRAIN
SIG-000274,2018-02-01,South,Tamil Nadu,27.1514,15.2095,95.413,95.5579,14.0,0.0,0.0,0.0,1.0,0.1528,454.0,TRAIN
SIG-000275,2018-02-01,South,Tamil Nadu,26.3131,16.2221,98.0288,111.8162,23.0,0.0,0.0,0.0,1.0,0.1949,474.0,TRAIN
SIG-000276,2018-02-01,South,Tamil Nadu,28.0106,18.2315,153.6315,105.3588,21.0,0.0,0.0,0.0,1.0,0.199,575.0,TRAIN
SIG-000277,2018-02-01,South,Tamil Nadu,27.6361,,123.2315,91.7694,24.0,0.0,0.0,0.0,1.0,0.1669,478.0,TRAIN
SIG-000278,2018-02-01,South,Tamil Nadu,28.0629,17.5968,144.8959,101.7129,28.0,0.0,0.0,0.0,1.0,0.1976,552.0,TRAIN
SIG-000279,2018-02-01,South,Tamil Nadu,,19.8328,191.0785,114.1956,37.0,0.0,0.0,0.0,1.0,0.2472,511.0,TRAIN
SIG-000280,2018-02-01,South,Tamil Nadu,27.3235,16.9104,123.5097,98.4824,23.0,0.0,0.0,0.0,1.0,0.1784,520.0,TRAIN
SIG-000281,2018-02-01,East,West Bengal,,13.2104,7.1212,101.4747,8.0,0.0,,0.0,1.0,0.1272,428.0,TRAIN
SIG-000282,2018-02-01,East,West Bengal,21.4887,12.6372,0.0,110.9784,8.0,0.0,0.0,0.0,1.0,0.1427,318.0,TRAIN
SIG-000283,2018-02-01,East,West Bengal,24.4698,14.1901,39.8996,99.7748,12.0,0.0,0.0,0.0,1.0,0.1398,443.0,TRAIN
SIG-000284,2018-02-01,East,West Bengal,21.1313,9.3812,0.0,95.1465,8.0,0.0,0.0,0.0,1.0,0.113,312.0,TRAIN
SIG-000285,2018-02-01,East,West Bengal,22.6779,13.3571,0.5253,105.3262,8.0,0.0,0.0,0.0,1.0,,398.0,TRAIN
SIG-000286,2018-02-01,East,West Bengal,20.549,9.8624,0.0,112.4485,8.0,0.0,0.0,0.0,1.0,0.1454,315.0,TRAIN
SIG-000287,2018-02-01,East,West Bengal,21.2461,12.7042,0.0,108.4281,8.0,0.0,0.0,0.0,1.0,0.1379,360.0,TRAIN
SIG-000288,2018-02-01,East,West Bengal,21.8272,13.7073,0.0,95.727,8.0,0.0,0.0,0.0,1.0,0.1141,,TRAIN
SIG-000289,2018-02-01,East,West Bengal,21.6158,10.4335,0.0,100.8404,8.0,0.0,0.0,0.0,1.0,0.1237,357.0,TRAIN
SIG-000290,2018-02-01,East,West Bengal,22.795,13.188,0.0,97.4047,8.0,0.0,0.0,0.0,1.0,0.1172,353.0,TRAIN
SIG-000291,2018-02-01,East,West Bengal,22.9632,10.9893,0.0,109.5632,8.0,0.0,0.0,0.0,1.0,0.14,369.0,TRAIN
SIG-000292,2018-02-01,East,West Bengal,23.8475,14.3868,33.515,109.4831,9.0,0.0,0.0,,1.0,0.1523,428.0,TRAIN
SIG-000293,2018-02-01,East,West Bengal,23.1851,14.7471,28.9833,113.6894,8.0,0.0,0.0,0.0,1.0,0.1574,412.0,TRAIN
SIG-000294,2018-02-01,East,West Bengal,20.5319,9.0474,0.0,103.1357,8.0,0.0,0.0,0.0,1.0,0.128,246.0,TRAIN
SIG-000295,2018-02-01,East,West Bengal,20.5512,11.5639,0.0,102.3347,8.0,0.0,0.0,0.0,1.0,0.1265,356.0,TRAIN
SIG-000296,2018-02-01,East,West Bengal,,9.7861,0.0,106.9655,8.0,0.0,0.0,0.0,1.0,0.1352,357.0,TRAIN
SIG-000297,2018-02-01,East,West Bengal,20.9287,11.1743,0.0,99.5829,8.0,0.0,0.0,0.0,1.0,0.1213,365.0,TRAIN
SIG-000298,2018-02-01,East,West Bengal,20.4926,10.395,0.0,102.5261,8.0,0.0,0.0,0.0,1.0,0.1268,245.0,TRAIN
SIG-000299,2018-02-01,East,West Bengal,21.5053,13.2063,0.0,108.2013,8.0,0.0,0.0,0.0,1.0,0.1375,442.0,TRAIN
SIG-000300,2018-02-01,East,West Bengal,22.5821,13.7137,4.4375,95.0617,8.0,0.0,0.0,0.0,1.0,0.1143,342.0,TRAIN
SIG-000301,2018-02-01,East,West Bengal,21.9469,13.3191,0.0,109.3455,8.0,0.0,,0.0,1.0,0.1396,359.0,TRAIN
SIG-000302,2018-02-01,East,West Bengal,22.4052,13.6778,1.2446,114.9321,,0.0,0.0,0.0,1.0,0.1505,326.0,TRAIN
SIG-000303,2018-02-01,East,West Bengal,24.1393,13.3597,22.4849,102.3775,8.0,0.0,0.0,0.0,1.0,,394.0,TRAIN
SIG-000304,2018-02-01,East,West Bengal,24.3362,15.449,56.7777,110.0179,9.0,0.0,0.0,0.0,1.0,0.161,436.0,TRAIN
SIG-000305,2018-02-01,East,West Bengal,22.792,11.7086,,101.6991,8.0,0.0,0.0,0.0,1.0,0.1253,389.0,TRAIN
SIG-000306,2018-02-01,East,West Bengal,22.5437,12.7149,0.0,93.5625,8.0,0.0,0.0,0.0,1.0,0.11,463.0,TRAIN
SIG-000307,2018-02-01,East,West Bengal,24.3586,14.2431,39.0254,96.7432,11.0,0.0,0.0,0.0,1.0,0.1326,375.0,TRAIN
SIG-000308,2018-02-01,East,West Bengal,18.326,,0.0,96.0226,8.0,0.0,0.0,0.0,1.0,0.1146,306.0,TRAIN
SIG-000309,2018-02-01,East,West Bengal,21.7447,12.819,0.0,108.7777,8.0,0.0,0.0,0.0,1.0,0.1386,324.0,TRAIN
SIG-000310,2018-02-01,East,West Bengal,21.6739,10.2726,0.0,109.5421,8.0,0.0,0.0,0.0,1.0,0.14,401.0,TRAIN
SIG-000311,2018-02-01,East,West Bengal,21.3074,10.8872,0.0,109.0221,8.0,0.0,0.0,0.0,1.0,,283.0,TRAIN
SIG-000312,2018-02-01,East,West Bengal,20.8887,11.9337,0.0,100.8338,8.0,0.0,0.0,0.0,1.0,0.1237,314.0,TRAIN
SIG-000313,2018-02-01,East,West Bengal,23.4765,14.6487,31.8775,99.7083,8.0,0.0,0.0,0.0,1.0,0.1322,412.0,TRAIN
SIG-000314,2018-02-01,East,West Bengal,23.9554,14.1104,30.987,95.76,8.0,0.0,0.0,0.0,1.0,0.1245,391.0,TRAIN
SIG-000315,2018-02-01,East,West Bengal,23.5747,13.2056,11.7035,105.4613,8.0,0.0,0.0,0.0,1.0,0.1362,,TRAIN
SIG-000316,2018-02-01,East,West Bengal,24.1079,15.4829,53.8612,98.9053,10.0,0.0,0.0,0.0,1.0,0.1404,391.0,TRAIN
SIG-000317,2018-02-01,East,West Bengal,20.9143,9.529,0.0,108.7701,8.0,0.0,0.0,0.0,1.0,0.1385,247.0,TRAIN
SIG-000318,2018-02-01,East,West Bengal,19.247,9.3766,0.0,97.2334,8.0,0.0,0.0,0.0,1.0,0.1169,262.0,TRAIN
SIG-000319,2018-02-01,East,West Bengal,24.4514,12.5425,14.9087,104.8053,8.0,0.0,0.0,0.0,1.0,0.1361,449.0,TRAIN
SIG-000320,2018-02-01,East,West Bengal,22.7414,11.325,0.0,98.5612,8.0,0.0,0.0,0.0,1.0,0.1194,328.0,TRAIN
SIG-000321,2018-02-01,West,Maharashtra,25.2781,15.7913,76.0417,91.786,10.0,0.0,0.0,0.0,1.0,0.1344,614.0,TRAIN
SIG-000322,2018-02-01,West,Maharashtra,26.772,18.3142,136.292,103.1826,21.0,0.0,0.0,0.0,1.0,0.1891,649.0,TRAIN
SIG-000323,2018-02-01,West,Maharashtra,23.0964,13.8388,14.0287,105.1931,8.0,0.0,0.0,0.0,1.0,0.1365,457.0,TRAIN
SIG-000324,2018-02-01,West,Maharashtra,24.6652,14.0852,41.2554,95.2924,8.0,0.0,0.0,0.0,1.0,0.127,479.0,TRAIN
SIG-000325,2018-02-01,West,Maharashtra,25.8328,17.1203,104.297,90.7264,18.0,0.0,0.0,0.0,1.0,0.1515,597.0,TRAIN
SIG-000326,2018-02-01,West,Maharashtra,21.9696,11.5438,,113.3425,11.0,0.0,0.0,0.0,1.0,0.1507,526.0,TRAIN
SIG-000327,2018-02-01,West,Maharashtra,21.385,12.161,0.0,93.8946,8.0,0.0,0.0,0.0,1.0,0.1107,480.0,TRAIN
SIG-000328,2018-02-01,West,Maharashtra,23.0915,13.7924,13.259,110.286,8.0,0.0,0.0,0.0,1.0,0.1458,508.0,TRAIN
SIG-000329,2018-02-01,West,Maharashtra,24.3455,,16.6013,98.573,9.0,0.0,0.0,0.0,1.0,0.1262,601.0,TRAIN
SIG-000330,2018-02-01,West,Maharashtra,23.6982,15.6064,49.568,110.8167,18.0,0.0,0.0,0.0,1.0,0.1709,559.0,TRAIN
SIG-000331,2018-02-01,West,Maharashtra,23.924,12.0895,0.2019,96.2392,8.0,0.0,,0.0,1.0,0.1151,534.0,TRAIN
SIG-000332,2018-02-01,West,Maharashtra,24.0729,13.4498,22.8395,112.8316,8.0,0.0,,0.0,1.0,0.1538,543.0,TRAIN
SIG-000333,2018-02-01,West,Maharashtra,21.9488,11.2574,0.0,106.8095,8.0,0.0,0.0,0.0,1.0,0.1349,426.0,TRAIN
SIG-000334,2018-02-01,West,Maharashtra,24.5158,14.9526,52.0257,91.3716,12.0,0.0,0.0,0.0,1.0,0.1281,576.0,TRAIN
SIG-000335,2018-02-01,West,Maharashtra,24.0712,14.0803,32.2723,101.5262,8.0,0.0,0.0,0.0,1.0,0.1357,507.0,TRAIN
SIG-000336,2018-02-01,West,Maharashtra,26.4599,,118.4395,94.829,17.0,0.0,0.0,0.0,1.0,0.1627,597.0,TRAIN
SIG-000337,2018-02-01,West,Maharashtra,,17.7004,111.9107,95.1285,13.0,0.0,0.0,0.0,1.0,0.1563,609.0,TRAIN
SIG-000338,2018-02-01,West,Maharashtra,22.8587,11.9727,,103.296,8.0,0.0,0.0,0.0,1.0,0.1283,597.0,TRAIN
SIG-000339,2018-02-01,West,Maharashtra,21.829,10.4079,0.0,101.2774,8.0,0.0,0.0,0.0,1.0,0.1245,464.0,TRAIN
SIG-000340,2018-02-01,West,Maharashtra,24.344,12.7465,16.3568,,8.0,0.0,0.0,0.0,1.0,0.1361,589.0,TRAIN
SIG-000341,2018-02-01,West,Maharashtra,23.7768,14.0175,26.914,95.4176,8.0,0.0,0.0,0.0,1.0,0.1225,599.0,TRAIN
SIG-000342,2018-02-01,West,Maharashtra,25.6872,16.0372,85.8655,114.8007,13.0,0.0,0.0,0.0,,0.1845,641.0,TRAIN
SIG-000343,2018-02-01,West,Maharashtra,23.9995,15.5659,53.4804,105.1167,12.0,0.0,0.0,0.0,1.0,0.1543,653.0,TRAIN
SIG-000344,2018-02-01,West,Maharashtra,22.123,13.1243,0.0,98.3713,8.0,0.0,0.0,0.0,1.0,0.119,549.0,TRAIN
SIG-000345,2018-02-01,West,Maharashtra,21.9183,10.5613,0.0,113.1901,8.0,0.0,0.0,0.0,1.0,0.1468,513.0,TRAIN
SIG-000346,2018-02-01,West,Maharashtra,23.106,13.8235,13.9419,95.0586,8.0,0.0,0.0,0.0,1.0,0.1175,547.0,TRAIN
SIG-000347,2018-02-01,West,Maharashtra,24.3819,13.1856,23.5134,110.6191,8.0,0.0,0.0,0.0,1.0,0.1498,606.0,TRAIN
SIG-000348,2018-02-01,West,Maharashtra,25.4628,15.492,74.3222,113.0905,8.0,0.0,0.0,0.0,1.0,,511.0,TRAIN
SIG-000349,2018-02-01,West,Maharashtra,21.2575,12.3726,0.0,114.6786,8.0,0.0,0.0,0.0,1.0,0.1496,534.0,TRAIN
SIG-000350,2018-02-01,West,Maharashtra,22.0005,13.0905,0.0,95.1372,8.0,0.0,0.0,,1.0,0.113,504.0,TRAIN
SIG-000351,2018-02-01,West,Maharashtra,22.4108,13.621,0.4781,108.0741,8.0,0.0,0.0,0.0,1.0,0.1374,498.0,TRAIN
SIG-000352,2018-02-01,West,Maharashtra,26.3553,15.844,92.9891,90.0024,14.0,0.0,0.0,0.0,1.0,0.1416,601.0,TRAIN
SIG-000353,2018-02-01,West,Maharashtra,25.6593,14.8172,67.148,92.9253,14.0,0.0,0.0,0.0,1.0,0.1384,578.0,TRAIN
SIG-000354,2018-02-01,West,Maharashtra,24.5634,16.1167,70.201,104.9894,11.0,0.0,0.0,0.0,1.0,0.1585,596.0,TRAIN
SIG-000355,2018-02-01,West,Maharashtra,26.2749,15.276,83.2641,110.8037,12.0,0.0,0.0,0.0,1.0,0.1749,,TRAIN
SIG-000356,2018-02-01,West,Maharashtra,24.0335,13.9157,29.2372,103.1361,8.0,0.0,0.0,0.0,1.0,0.1377,643.0,TRAIN
SIG-000357,2018-02-01,West,Maharashtra,25.61,16.0211,84.467,102.0933,17.0,0.0,0.0,0.0,1.0,0.165,545.0,TRAIN
SIG-000358,2018-02-01,West,Maharashtra,24.0008,15.6848,55.2841,112.2027,14.0,0.0,0.0,0.0,1.0,0.1706,554.0,TRAIN
SIG-000359,2018-02-01,West,Maharashtra,20.8296,8.8836,0.0,96.1053,8.0,0.0,0.0,0.0,1.0,0.1148,511.0,TRAIN
SIG-000360,2018-02-01,West,Maharashtra,23.9397,14.6981,39.567,90.5513,8.0,0.0,0.0,0.0,1.0,0.1176,629.0,TRAIN
SIG-000361,2018-02-01,Central,Madhya Pradesh,21.6487,11.7842,0.0,103.641,8.0,0.0,0.0,0.0,1.0,0.1289,418.0,TRAIN
